dataset,model,g,step,tau,bor,wf1,wf1_1to1,coverage,purity,n_pred_boundaries,n_gold_boundaries,seed
superseg,csm,2,42,7.216654830242541e-06,0.7338351009237085,0.4782872778690168,0.4908617731234978,0.8392330643805681,0.7822114461013857,2145,2923,
superseg,csm,2,43,7.808208465576172e-06,0.7256243585357509,0.4728661986960465,0.4847094786202199,0.8400775340393343,0.780584221838004,2121,2923,
superseg,csm,2,44,8.232030437220288e-06,0.7187820732124529,0.4672037824436151,0.4792739912634013,0.8406574634392334,0.779195332949115,2101,2923,
superseg,csm,2,45,8.918532175035334e-06,0.7122819021553198,0.4623878469922787,0.47419150441086905,0.8411512439065387,0.777325570924285,2082,2923,
superseg,csm,2,46,9.783847847176605e-06,0.705097502565857,0.4586093007780291,0.470231054875533,0.8425527399562953,0.7756789856638572,2061,2923,
superseg,csm,2,47,1.0470349584991597e-05,0.6972288744440643,0.4539914778546085,0.46569247696327876,0.8437525214321735,0.7743384242249597,2038,2923,
superseg,csm,2,48,1.1156851322806696e-05,0.688333903523777,0.4475161998967284,0.45863726960549955,0.8443387544125064,0.7716076231299378,2012,2923,
superseg,csm,2,49,1.1980533599853516e-05,0.6825179609989737,0.44416269510600737,0.4551396829762942,0.845130904353673,0.770201324352232,1995,2923,
superseg,csm,2,50,1.3232231140136719e-05,0.6760177899418406,0.4430280506279438,0.4537528952808831,0.8464315431164903,0.7689159942847538,1976,2923,
superseg,csm,2,51,1.4007091522216797e-05,0.6698597331508724,0.43827334995796324,0.4489981946109026,0.8477195747184402,0.7674540138798838,1958,2923,
superseg,csm,2,52,1.5005693962825473e-05,0.6602805336982552,0.43301436285328776,0.4431340637845933,0.8496829899382848,0.7650286362653986,1930,2923,
superseg,csm,2,53,1.6391277313232422e-05,0.6551488197057818,0.43071985957542597,0.44106648940234416,0.8507966224815695,0.7641965636481521,1915,2923,
superseg,csm,2,54,1.735363773365116e-05,0.6472801915839891,0.42718985453256164,0.4375364843594798,0.8525427142617005,0.7626119635953221,1892,2923,
superseg,csm,2,55,1.8775463104248047e-05,0.6411221347930208,0.4251763108397441,0.43573185933246456,0.8534021023941598,0.7619777033354945,1874,2923,
superseg,csm,2,56,2.123842287303214e-05,0.6298323640095792,0.4205728961001721,0.4307826481805302,0.8551193778065942,0.7589708954686262,1841,2923,
superseg,csm,2,57,2.293820357202888e-05,0.6229900786862812,0.41699246241383825,0.42719140835631003,0.8568899334822178,0.757019487068655,1821,2923,
superseg,csm,2,58,2.5272369384765625e-05,0.6140951077659939,0.4141612542876225,0.4243602002300943,0.8589102310112144,0.7549056864298922,1795,2923,
superseg,csm,2,59,2.7701183779155832e-05,0.6045159083133766,0.4075430951732455,0.4175739456374857,0.8609817076099224,0.7532883677929063,1767,2923,
superseg,csm,2,60,3.0087466215967563e-05,0.5939103660622648,0.3990799244559145,0.4091287851499651,0.8616414823619815,0.7501927094589728,1736,2923,
superseg,csm,2,61,3.370388069344531e-05,0.5850153951419774,0.3968736713041242,0.4067712460677665,0.8632509965660495,0.7484120980717047,1710,2923,
superseg,csm,2,62,3.62396240234375e-05,0.5774888812863497,0.39289761290295244,0.4026439017361862,0.8644434238647553,0.7466089738971736,1688,2923,
superseg,csm,2,63,3.932588663532483e-05,0.569620253164557,0.390754395555499,0.4010049708234277,0.8664074394255937,0.7453704704272026,1665,2923,
superseg,csm,2,64,4.262435975386285e-05,0.5593568251796099,0.3845976514660327,0.3947338088034004,0.8679644237927142,0.7436176248108926,1635,2923,
superseg,csm,2,65,4.750490188598633e-05,0.5528566541224769,0.3838052013543693,0.3939665730134717,0.869577089786999,0.742303328290469,1616,2923,
superseg,csm,2,66,5.206465721130371e-05,0.5443037974683544,0.3820726172465961,0.3910561198760896,0.8712391338280144,0.7407190284081359,1591,2923,
superseg,csm,2,67,5.719110594322934e-05,0.5343824837495723,0.3800950940133996,0.3886247388516677,0.8735933710347478,0.7387517109718319,1562,2923,
superseg,csm,2,68,6.538629531860352e-05,0.525487512829285,0.3758158634104171,0.38434550824868524,0.875194480464904,0.7370548471531829,1536,2923,
superseg,csm,2,69,7.033797364738113e-05,0.5179609989736572,0.37130249981989766,0.3796052157625531,0.8768271077972289,0.7354628929231803,1514,2923,
superseg,csm,2,70,7.642124166440725e-05,0.5094081423195347,0.36288091636049274,0.37095670340753545,0.8779081718416059,0.7328514096006532,1489,2923,
superseg,csm,2,71,8.617378958505618e-05,0.5008552856654123,0.35781283769180894,0.36555003241841366,0.8794840669500276,0.7308438693177725,1464,2923,
superseg,csm,2,72,9.543362574361675e-05,0.49161820047896,0.35468626179670054,0.3622973849146315,0.8817464519847273,0.7286652318516917,1437,2923,
superseg,csm,2,73,0.00010217658838434997,0.4854601436879918,0.3494164685541387,0.3570275916720697,0.8828033523041088,0.7260294347189203,1419,2923,
superseg,csm,2,74,0.0001170831409531022,0.4775915155661991,0.34228081550320577,0.3494885094733809,0.8854628629061306,0.7239084299882333,1396,2923,
superseg,csm,2,75,0.0001293130256422802,0.4714334587752309,0.3413190692313234,0.34827461998415105,0.886660543188531,0.7222145678745527,1378,2923,
superseg,csm,2,76,0.0001386507372161252,0.46356483065343823,0.3361249189539658,0.3430552553850587,0.888502089186658,0.7192077600076844,1355,2923,
superseg,csm,2,77,0.00016285127131783185,0.4553540882654807,0.3336413082630934,0.34052121605071684,0.8905788187690606,0.7174444084239848,1331,2923,
superseg,csm,2,78,0.00017774105072021484,0.4491960314745125,0.3290018730639003,0.3358817808515236,0.89115874816896,0.7155248180966789,1313,2923,
superseg,csm,2,79,0.0001950064795700143,0.4399589462880602,0.3245641524385851,0.331191917008861,0.8924392755084889,0.7122556612155704,1286,2923,
superseg,csm,2,80,0.00021645816127259526,0.43037974683544306,0.3182605720048988,0.32514047979252214,0.8952464699949572,0.7082868069063227,1258,2923,
superseg,csm,2,81,0.00023162364959716797,0.42353746151214505,0.3136571572653267,0.3201084215834594,0.8969559409744736,0.7061606992771895,1238,2923,
superseg,csm,2,82,0.00027540595687214613,0.4153267191241875,0.3089240688711188,0.315224047258843,0.8988659258458804,0.7035447133972096,1214,2923,
superseg,csm,2,83,0.00030953545666220447,0.4074580910023948,0.30829371082775014,0.3141218211944384,0.9005573865955865,0.7019267944192302,1191,2923,
superseg,csm,2,84,0.00035180458471403137,0.4002736914129319,0.3030959585044305,0.3082180678625459,0.9016668167519151,0.7001491847369306,1170,2923,
superseg,csm,2,85,0.0004120250443118295,0.393089291823469,0.29896921451384384,0.3036878947242034,0.9035218704224,0.6982064812813678,1149,2923,
superseg,csm,2,86,0.0004601418672494563,0.3821416353061923,0.2978597843575151,0.3025784645678745,0.9067509545421801,0.6940710323463728,1117,2923,
superseg,csm,2,87,0.0005235075950622559,0.3742730071843996,0.29213613332372784,0.29695567082102636,0.9085600821266478,0.6918035444132267,1094,2923,
superseg,csm,2,88,0.0005913972854614258,0.3653780362641122,0.28653495185265226,0.29145534663688977,0.9105015849002233,0.6894216915207838,1068,2923,
superseg,csm,2,89,0.0006630076235862233,0.3575094081423195,0.2831058040967269,0.2880514132026991,0.9118019234925439,0.687243054054703,1045,2923,
superseg,csm,2,90,0.0007730425901748423,0.34724598015737257,0.27838712388636744,0.2829509161203564,0.9135763813846264,0.6847888600725213,1015,2923,
superseg,csm,2,91,0.0009519844198945758,0.3373246664385905,0.27367204572197007,0.27763069423432507,0.9161683536248589,0.6820356962754844,986,2923,
superseg,csm,2,92,0.0010729423120393268,0.3260348956551488,0.26690200033619094,0.270860648848546,0.9178937336407079,0.6787959561030665,953,2923,
superseg,csm,2,93,0.0012492537498474121,0.31645569620253167,0.26140527819801646,0.2653639267103715,0.9194145474629588,0.6748847345292126,925,2923,
superseg,csm,2,94,0.001745419885644962,0.30824495381457406,0.25692133131618755,0.26075030617390677,0.9209838388204501,0.6723738083231275,901,2923,
superseg,csm,2,95,0.0020660859855574894,0.2986657543619569,0.2534129385490959,0.25706901520063397,0.9233416780731456,0.6701504454530173,873,2923,
superseg,csm,2,96,0.002330151934120528,0.2911392405063291,0.24958036164541458,0.25374072473164755,0.9252531637970366,0.6679907187282377,851,2923,
superseg,csm,2,97,0.0026991150187487658,0.28258638385220664,0.24468878322887397,0.24847093148908578,0.9271820594097447,0.6653423144345989,826,2923,
superseg,csm,2,98,0.003200355187133329,0.27403352719808416,0.23924068871118792,0.24277069375405227,0.9293171721537833,0.6620338352184042,801,2923,
superseg,csm,2,99,0.003880317187189456,0.2647964420116319,0.23311360852964483,0.2360384698508753,0.9311449103090556,0.658198856950748,774,2923,
superseg,csm,2,100,0.004655128747374569,0.2555593568251796,0.22832288740004322,0.23124774872127365,0.9335725392022668,0.6549483106404438,747,2923,
superseg,csm,2,101,0.0055964538200416565,0.24563804310639753,0.2242129529572797,0.22713781427851015,0.9356518202338928,0.6515668899935163,718,2923,
superseg,csm,2,102,0.006789153844267802,0.23537461512145055,0.2219688783228874,0.22489373964411785,0.9384058845424202,0.6489470018970775,688,2923,
superseg,csm,2,103,0.008204162120819092,0.22716387273349298,0.22101073409696706,0.2239355954181975,0.9403747028312082,0.6469907907691569,664,2923,
superseg,csm,2,104,0.010286710070605255,0.21621621621621623,0.21632087025430444,0.21924573157553492,0.9427690127992701,0.6424942367264606,632,2923,
superseg,csm,2,105,0.012422192635847708,0.20561067396510435,0.20875657373388085,0.21125279158562066,0.9446611375261149,0.6392307830847922,601,2923,
superseg,csm,2,106,0.015838146209716797,0.19363667464933287,0.2040667098912182,0.20656292774295798,0.9481704308046971,0.6351529668851907,566,2923,
superseg,csm,2,107,0.021523119516708145,0.1854259322613753,0.1993516317268208,0.20184784957856064,0.9499108193453883,0.632403705304613,542,2923,
superseg,csm,2,108,0.02892650671340702,0.17413616147793362,0.20255385058713346,0.203890209639075,0.9543449379247413,0.6301146050956944,509,2923,
superseg,csm,2,109,0.03980782702939569,0.16318850496065687,0.1989265903032922,0.20026294935523375,0.9581551521264079,0.6271825396825397,477,2923,
superseg,csm,2,110,0.06309313660290979,0.1518987341772152,0.19553346300698793,0.19641596426770402,0.9607054006675791,0.6234006915928247,444,2923,
superseg,csm,2,111,0.20652180176283025,0.14197742045843312,0.19573157553490383,0.1971183632303148,0.9635089931080855,0.6211102406166703,415,2923,
superseg,csm,2,112,0.39908455312252045,0.13034553540882654,0.19306966356890715,0.19445645126431813,0.9661880147924021,0.6168514216074731,381,2923,
superseg,csm,2,113,0.4787068953129217,0.12008210742387958,0.19080037461278007,0.19218716230819105,0.96829941406719,0.6128714609898422,351,2923,
superseg,csm,2,114,0.49283812288194895,0.1111871365035922,0.1877242273611411,0.1888840861609394,0.9708206961554163,0.6089893559541819,325,2923,
superseg,csm,2,115,0.4988500834442675,0.10023947998631542,0.18111807506663785,0.18182407607521073,0.9732244614941288,0.603674537137094,293,2923,
superseg,csm,2,116,0.4998045712747452,0.08758125213821416,0.17589871046754554,0.176150853684893,0.9761631306582139,0.5975783745167255,256,2923,
superseg,csm,2,117,0.7563182596589891,0.0752651385562778,0.17098191772927024,0.17098191772927024,0.979309217635617,0.594279650841678,220,2923,
superseg,csm,2,118,0.9314588904380798,0.06294902497434143,0.1650169296160219,0.1650169296160219,0.9822156184712917,0.5899884134188218,184,2923,
superseg,csm,2,119,0.9710114143470574,0.05029079712624016,0.15558677328722711,0.15558677328722711,0.9861445801215091,0.5856548519559109,147,2923,
superseg,csm,2,120,0.990317376405375,0.0376325692781389,0.1501152654707874,0.1501152654707874,0.9906357310952622,0.5810910597219221,110,2923,
superseg,csm,2,121,0.9960088977957584,0.02531645569620253,0.13874360636841726,0.13874360636841726,0.9933105503926228,0.5763522680882741,74,2923,
superseg,csm,2,122,0.9988531016352137,0.012658227848101266,0.12648944600533102,0.12648944600533102,0.9968794275148284,0.5729267223783109,37,2923,
superseg,csm,2,123,0.9999604576223646,0.00034211426616489907,0.11321230458900655,0.11321230458900655,0.9999159522608843,0.5684622865787767,1,2923,
