dataset,model,g,step,tau,bor,wf1,wf1_1to1,exact_f1,coverage,purity,n_pred_boundaries,n_gold_boundaries,seed
dialseg711,csm,2,22,2.1457672119140625e-06,1.595494613124388,0.6745915420998528,0.6749734637920292,0.4473562224617077,0.7612463954236106,0.9163489365897944,3258,2042,
dialseg711,csm,2,23,2.2649765014648438e-06,1.5832517140058766,0.6735932281180377,0.6744558301520327,0.44653375222995473,0.7628708375543818,0.9150723792408039,3233,2042,
dialseg711,csm,2,24,2.4437904357910156e-06,1.5724779627815866,0.6724311781819677,0.6733842341437277,0.4464667774794357,0.7649476129433936,0.9145476878827793,3211,2042,
dialseg711,csm,2,25,2.6226043701171875e-06,1.558765915768854,0.6713876603892297,0.6721995928746983,0.44467834868678763,0.7665876571467287,0.9130462442048237,3183,2042,
dialseg711,csm,2,26,2.7418136596679688e-06,1.5533790401567091,0.6705879687357281,0.6714494756688849,0.44402534486922673,0.7675853018680023,0.9121613403135908,3172,2042,
dialseg711,csm,2,27,2.9206275939941406e-06,1.5460333006856024,0.670857763753469,0.6719148487080977,0.44424849256072885,0.7689088474426027,0.9115874783262266,3157,2042,
dialseg711,csm,2,28,3.0994415283203125e-06,1.535749265426053,0.6708549310280069,0.6725700850173424,0.4438379170446681,0.7702578305426407,0.9108509421114908,3136,2042,
dialseg711,csm,2,29,3.2186508178710938e-06,1.5254652301665035,0.6698683929528612,0.6716790164047548,0.44406766073432746,0.7719504778312793,0.9099033331100842,3115,2042,
dialseg711,csm,2,30,3.3974647521972656e-06,1.516160626836435,0.6693915156383202,0.6712121212121213,0.44311641632316745,0.7733289019153998,0.9091892148326748,3096,2042,
dialseg711,csm,2,31,3.5762786865234375e-06,1.503428011753183,0.6685328181551501,0.6706336014352892,0.44362968645669065,0.77556795154369,0.9084209772360264,3070,2042,
dialseg711,csm,2,32,3.7550926208496094e-06,1.4926542605288933,0.6678786980917473,0.6701201283479764,0.44247995323944694,0.7772537618265467,0.9070496692191489,3048,2042,
dialseg711,csm,2,33,3.933906555175781e-06,1.484818805093046,0.6671053426770416,0.6694046147632645,0.4424286059307157,0.7783647055007814,0.9064408129246386,3032,2042,
dialseg711,csm,2,34,4.112720489501953e-06,1.4745347698334965,0.6667343431499241,0.6694537295803119,0.4433338813085648,0.7797043527265046,0.9061425985459037,3011,2042,
dialseg711,csm,2,35,4.291534423828125e-06,1.4637610186092067,0.6663486458099086,0.6696063508299795,0.44387181032750656,0.7818355451003131,0.9054902830799455,2989,2042,
dialseg711,csm,2,36,4.470348358154297e-06,1.4520078354554358,0.6646222671537706,0.6679429415716336,0.44329907473367397,0.7836014713915558,0.9033740949106632,2965,2042,
dialseg711,csm,2,37,4.76837158203125e-06,1.4422135161606269,0.662951215082985,0.6662149930082419,0.4424071943059285,0.7851970306611655,0.9025641190215733,2945,2042,
dialseg711,csm,2,38,4.947185516357422e-06,1.4324191968658178,0.6626591802884618,0.6665800053985709,0.44196404470666073,0.786843772339553,0.9016950100090044,2925,2042,
dialseg711,csm,2,39,5.185604095458984e-06,1.420666013712047,0.6630215607814798,0.6674071435674811,0.44264383842442917,0.7892911413481033,0.9011492574838968,2901,2042,
dialseg711,csm,2,40,5.4836273193359375e-06,1.4094025465230167,0.6621330133827626,0.6665562598052049,0.4417351128321592,0.7912689894493692,0.8999441212646959,2878,2042,
dialseg711,csm,2,41,5.781650543212891e-06,1.397649363369246,0.6612431408151851,0.665911069708538,0.4408119775208383,0.7932653951377581,0.8987785214101267,2854,2042,
dialseg711,csm,2,42,6.020069122314453e-06,1.3873653281096965,0.6602540775676276,0.6645143417295316,0.4395994301057592,0.7951140885212614,0.8979807777150555,2833,2042,
dialseg711,csm,2,43,6.318092346191406e-06,1.376101860920666,0.6602770590996683,0.6646996385393009,0.4399521637918262,0.7972681639348306,0.8971205428569302,2810,2042,
dialseg711,csm,2,44,6.556510925292969e-06,1.3677766895200782,0.6600616236521655,0.664484203091798,0.4395034329633486,0.7985094293111172,0.8959648935367238,2793,2042,
dialseg711,csm,2,45,6.9141387939453125e-06,1.351126346718903,0.6583073171722512,0.6624593331344386,0.4380355696811393,0.8014699923455199,0.8939879384321319,2759,2042,
dialseg711,csm,2,46,7.212162017822266e-06,1.3398628795298726,0.6581186559164582,0.6623027542858767,0.4375364048359829,0.8033402622537644,0.8929667409235924,2736,2042,
dialseg711,csm,2,47,7.450580596923828e-06,1.330558276199804,0.6561395520386201,0.6604843898092844,0.43584194364785084,0.8048111064197562,0.8917103073535162,2717,2042,
dialseg711,csm,2,48,7.748603820800781e-06,1.3202742409402546,0.6550365459467831,0.6598481296793532,0.4350404791333062,0.8062111704516767,0.8908144921591777,2696,2042,
dialseg711,csm,2,49,8.165836334228516e-06,1.3095004897159648,0.654316802377828,0.659157173503165,0.4361042614207172,0.8085820766200512,0.8903967745654504,2674,2042,
dialseg711,csm,2,50,8.52346420288086e-06,1.2957884427032322,0.6536444164733746,0.657813213509416,0.43518447484692213,0.8107986618007715,0.8890384302218741,2646,2042,
dialseg711,csm,2,51,8.881092071533203e-06,1.2810969637610186,0.649939628569164,0.6545716355842938,0.4314785386515344,0.8126658620329507,0.8863280756444308,2616,2042,
dialseg711,csm,2,52,9.247406044198036e-06,1.2678746327130264,0.6474901255612098,0.6519093892511614,0.4289223356733905,0.8142922322247217,0.8849196524533073,2589,2042,
dialseg711,csm,2,53,9.775161743164062e-06,1.255631733594515,0.6452137958587196,0.6498205888501247,0.42780811936930074,0.8161693645079722,0.8832234238759252,2564,2042,
dialseg711,csm,2,54,1.0311603546142578e-05,1.2409402546523016,0.643844162210605,0.6479732019816408,0.42803471727522363,0.8193914081308595,0.8815174746576696,2534,2042,
dialseg711,csm,2,55,1.0728836059570312e-05,1.229187071498531,0.6408291821914056,0.6449504082415475,0.4257151584155804,0.8208469927088072,0.8800358527998171,2510,2042,
dialseg711,csm,2,56,1.1146068572998047e-05,1.2154750244857981,0.6388750416296701,0.6430971357131695,0.4235940883620208,0.8228942129522299,0.8781037335698778,2482,2042,
dialseg711,csm,2,57,1.1682510375976562e-05,1.2047012732615083,0.6366137625529346,0.6410209184470788,0.4223371955439466,0.8247604364692973,0.876541101015684,2460,2042,
dialseg711,csm,2,58,1.2159347534179688e-05,1.1919686581782567,0.634318761101815,0.6387259169959592,0.4209184470787846,0.8268877219826588,0.874695772486625,2434,2042,
dialseg711,csm,2,59,1.279463121040377e-05,1.1797257590597454,0.6343689921647043,0.6389770723104057,0.41984685107047975,0.829149375589249,0.8733305093703071,2409,2042,
dialseg711,csm,2,60,1.341104507446289e-05,1.1660137120470127,0.6320862694178465,0.6369030875359989,0.41855981961467187,0.8316355595100321,0.8707800191789189,2381,2042,
dialseg711,csm,2,61,1.413169218667193e-05,1.15230166503428,0.6281452649804411,0.6329125086509053,0.4172560444712343,0.833727683279371,0.8694346621865856,2353,2042,
dialseg711,csm,2,62,1.4681013385255148e-05,1.1385896180215476,0.6266267110047017,0.6316634295537249,0.4171455361328779,0.8362908627940274,0.8679525185683663,2325,2042,
dialseg711,csm,2,63,1.5556812286376953e-05,1.128305582761998,0.6241609239397585,0.6292690822226686,0.4166041568995156,0.8378856990407624,0.8663413014139,2304,2042,
dialseg711,csm,2,64,1.6137283651074035e-05,1.117531831537708,0.6209825123969885,0.626271962136941,0.4156899515549305,0.8395109529866914,0.8653171794843632,2282,2042,
dialseg711,csm,2,65,1.6925023428758816e-05,1.1013712047012734,0.6185600571271561,0.6241890473957984,0.41265041412720743,0.8421109686141331,0.8624214052190392,2249,2042,
dialseg711,csm,2,66,1.7762184143066406e-05,1.0852105778648384,0.61345654312304,0.6187328377201795,0.407578193021231,0.8439236123307853,0.8597729884953761,2216,2042,
dialseg711,csm,2,67,1.8715858459472656e-05,1.0714985308521057,0.611254190076805,0.6169412631437948,0.40646417967093074,0.8459941088369359,0.8578903121911106,2188,2042,
dialseg711,csm,2,68,1.93478474065886e-05,1.0563173359451519,0.6042129113055684,0.6104235036724488,0.40343915343915343,0.8482363676720217,0.8551339670211627,2157,2042,
dialseg711,csm,2,69,2.0384788513183594e-05,1.0430950048971597,0.6027117956472243,0.6092380505882615,0.4028564731096376,0.850976193091172,0.8531950835105495,2130,2042,
dialseg711,csm,2,70,2.1400164120161287e-05,1.024975514201763,0.599899972371266,0.6064094836246735,0.3998001919942848,0.8536525827665068,0.8501534658064844,2093,2042,
dialseg711,csm,2,71,2.2351741790771484e-05,1.0102840352595495,0.5960413454946512,0.6021431920166097,0.3986750161855648,0.855938933312351,0.8478380181271128,2063,2042,
dialseg711,csm,2,72,2.3631294768060307e-05,0.9975514201762977,0.5930118542795059,0.5989886812671622,0.3965854039693702,0.8578687828424116,0.8459812561595911,2037,2042,
dialseg711,csm,2,73,2.513429028304983e-05,0.9853085210577864,0.5891525327731255,0.5949166164356038,0.3940939432500613,0.8597150534650534,0.8441888494076206,2012,2042,
dialseg711,csm,2,74,2.6404857635498047e-05,0.9740450538687562,0.5859500614670371,0.5914071395084053,0.39284821289040694,0.8613299821369442,0.8422142375736557,1989,2042,
dialseg711,csm,2,75,2.855062484741211e-05,0.9618021547502449,0.583416215451068,0.5883586721139463,0.3908702252584109,0.863349410395824,0.8397806076910103,1964,2042,
dialseg711,csm,2,76,3.025909165042123e-05,0.9480901077375122,0.5822383514562585,0.5871531266046034,0.38958765878597107,0.8658018025106632,0.8379118100433799,1936,2042,
dialseg711,csm,2,77,3.305362097582031e-05,0.9343780607247796,0.5768178616475831,0.5813732056348091,0.38788091889357706,0.8683067977108062,0.8353618007335253,1908,2042,
dialseg711,csm,2,78,3.4928321838378906e-05,0.9201762977473066,0.5726576133945077,0.5770098006384926,0.38414372781461387,0.8701470685120474,0.8325310888996491,1879,2042,
dialseg711,csm,2,79,3.719090217321958e-05,0.905484818805093,0.5692218086928803,0.573367490456098,0.3812124662335632,0.8722181231411188,0.8295348617646777,1849,2042,
dialseg711,csm,2,80,3.976797937747822e-05,0.8863858961802155,0.5646791477466453,0.5685185185185185,0.3767385528988905,0.8750917585305771,0.825511855157283,1810,2042,
dialseg711,csm,2,81,4.189158204811897e-05,0.8736532810969637,0.5601550033490832,0.5639943741209564,0.37394347331056194,0.876830590490928,0.8228396646739111,1784,2042,
dialseg711,csm,2,82,4.482269287109375e-05,0.856513222331048,0.5543000692763596,0.5577400486683186,0.3676489630076128,0.878479425130269,0.8190459919735175,1749,2042,
dialseg711,csm,2,83,4.76837158203125e-05,0.8403525954946132,0.5495489053567981,0.552613131516085,0.3616279329359498,0.8804179255656048,0.8145377590229497,1716,2042,
dialseg711,csm,2,84,5.048513412475586e-05,0.8237022526934378,0.5423323759883701,0.5451554930457884,0.3572120643850602,0.8828930719226078,0.8116755482405562,1682,2042,
dialseg711,csm,2,85,5.412101745605469e-05,0.8095004897159648,0.5342882488203907,0.5374098631482598,0.35311655839082,0.8849875677143608,0.807681401374435,1653,2042,
dialseg711,csm,2,86,5.796416920034127e-05,0.7938295788442703,0.5299951673121194,0.5333846806420646,0.349928560266113,0.8874457186429761,0.8046394594236176,1621,2042,
dialseg711,csm,2,87,6.131580726585192e-05,0.7752203721841332,0.5208140452617991,0.5243096019467327,0.34332819860246017,0.8899143470609715,0.7998520003651439,1583,2042,
dialseg711,csm,2,88,6.459795649926277e-05,0.7585700293829579,0.5105182532459772,0.514020047775322,0.3358125153483803,0.8911919031117342,0.7950476652513857,1549,2042,
dialseg711,csm,2,89,6.824731826782227e-05,0.7414299706170421,0.505508541907152,0.5091576808876386,0.3311008416493649,0.8938615445735698,0.7901533219952749,1514,2042,
dialseg711,csm,2,90,7.232170009133807e-05,0.7257590597453477,0.4979354704844901,0.5013048913892796,0.3253343156296743,0.8961890566848373,0.7863132751067047,1482,2042,
dialseg711,csm,2,91,7.955542760877736e-05,0.7091087169441724,0.49198811263839803,0.4956388274953676,0.32187841850289106,0.898855488939877,0.7823089058265933,1448,2042,
dialseg711,csm,2,92,8.473893505844035e-05,0.692458374142997,0.4827388995917167,0.4867177907262296,0.3161788672337195,0.9012791377242855,0.7770586459806936,1414,2042,
dialseg711,csm,2,93,9.047985076904297e-05,0.6748285994123409,0.4769154450340849,0.48047239524032775,0.3131783984104659,0.9037665520524171,0.7726326932934893,1378,2042,
dialseg711,csm,2,94,9.7370776698817e-05,0.6581782566111655,0.46973910051596823,0.4728540173687853,0.3080246913580247,0.9064557278164874,0.7675692474670336,1344,2042,
dialseg711,csm,2,95,0.00010892928545199441,0.643486777668952,0.46302153303890703,0.46571450896345407,0.30489697050878484,0.9089709468137739,0.7632538062405514,1314,2042,
dialseg711,csm,2,96,0.00011884926551550479,0.6273261508325172,0.45383594600521876,0.4560600986761324,0.2965083830062733,0.9106305253193439,0.7575972402279266,1281,2042,
dialseg711,csm,2,97,0.00013085031629207742,0.6111655239960823,0.4447340774096793,0.4466769361284129,0.28965686602817403,0.9125337410674963,0.7521530910544607,1248,2042,
dialseg711,csm,2,98,0.00014371847986575947,0.5950048971596474,0.43634233815420215,0.4381878865001227,0.28312347911504027,0.9145544251029485,0.7480833163277165,1215,2042,
dialseg711,csm,2,99,0.00016372257740653387,0.5778648383937316,0.42661044727314273,0.4282432522938852,0.2779519121291273,0.9167654544236823,0.7430583945072567,1180,2042,
dialseg711,csm,2,100,0.0001761317253112793,0.564152791380999,0.41856008226075236,0.42020628223159867,0.27380952380952384,0.9191804523028152,0.7365691472041184,1152,2042,
dialseg711,csm,2,101,0.0001989128302090134,0.5460333006856023,0.40593310929622667,0.4073370839193624,0.26455026455026454,0.9213101352078145,0.72976779715796,1115,2042,
dialseg711,csm,2,102,0.00021859853710960503,0.5264446620959843,0.39382249852589885,0.395181166700154,0.25680798339026184,0.9239280107687282,0.721595708907585,1075,2042,
dialseg711,csm,2,103,0.0002467123108293532,0.5088148873653281,0.385102386008318,0.38646105418257315,0.2518049695264885,0.9265993265993265,0.716001524270317,1039,2042,
dialseg711,csm,2,104,0.0002853220431648908,0.4926542605288932,0.3749021315042661,0.37626079967852116,0.24261603375527427,0.9283537860014653,0.7087264023495013,1006,2042,
dialseg711,csm,2,105,0.0003272891044616699,0.4764936336924584,0.36822698136920023,0.36979773625343243,0.23901279217734914,0.9310248227706035,0.7039108272385676,973,2042,
dialseg711,csm,2,106,0.00037774518506610835,0.45984329089128306,0.35551963870405173,0.35719978568079835,0.2301252427834706,0.932950765440217,0.6962379490808709,939,2042,
dialseg711,csm,2,107,0.0004463357542028384,0.44025465230166505,0.3450934429092781,0.34702966981447997,0.2231297300917554,0.9357884019012713,0.688129410448836,899,2042,
dialseg711,csm,2,108,0.0005310544716053871,0.4226248775710088,0.3331127762872612,0.33431451342843743,0.2130433326635858,0.937568255896315,0.6819183451244671,863,2042,
dialseg711,csm,2,109,0.0006182885649216234,0.4049951028403526,0.3246924742705333,0.32538008170919563,0.2071026722925457,0.9405698409654106,0.6746104177936847,827,2042,
dialseg711,csm,2,110,0.0007465182237289668,0.3878550440744368,0.3122217757238854,0.31290938316254774,0.19875761837787154,0.9427908023372158,0.6666035647308951,792,2042,
dialseg711,csm,2,111,0.0008664969822869249,0.3697355533790402,0.29918848927287744,0.29987609671153975,0.19003750586029067,0.9452512872344095,0.6569044026738279,755,2042,
dialseg711,csm,2,112,0.0011205822978187455,0.3486777668952008,0.2839349898421628,0.2846225972808251,0.18012859152099656,0.9477156789920504,0.647508874266067,712,2042,
dialseg711,csm,2,113,0.0013714297931996932,0.3305582761998041,0.2721920835844886,0.2729890831156654,0.17381957002210166,0.9508627946127947,0.6387068099189955,675,2042,
dialseg711,csm,2,114,0.0018385388144296585,0.3143976493633692,0.26178420735382757,0.26258120688500436,0.16754403589846625,0.953199934344449,0.6317385006788621,642,2042,
dialseg711,csm,2,115,0.0022125515206974367,0.2972575905974535,0.24630634250887415,0.24729087134150426,0.1589578728819235,0.9554447047326795,0.6244953303457147,607,2042,
dialseg711,csm,2,116,0.002758290000896357,0.2801175318315377,0.23252293885205277,0.23369499698613622,0.14779987944544906,0.9575544093740297,0.6152555747812866,572,2042,
dialseg711,csm,2,117,0.0036695872119922846,0.26101860920666015,0.2168173598553345,0.21798941798941798,0.1349072399705311,0.9594616549257899,0.6045753663044023,533,2042,
dialseg711,csm,2,118,0.005479134656676092,0.24240940254652302,0.20364342642823657,0.20481548456232,0.1290000669747505,0.9624632399948857,0.5947449723103462,495,2042,
dialseg711,csm,2,119,0.008118720659658562,0.2238001958863859,0.1879043600562588,0.18907641819034224,0.11837787154242849,0.9649948855645059,0.5833418062307717,457,2042,
dialseg711,csm,2,120,0.013109464441711557,0.20323212536728696,0.17373027035474292,0.17505860290670416,0.10698546647913736,0.9679534951686852,0.5727470235838875,415,2042,
dialseg711,csm,2,121,0.022729894024642497,0.18364348677766895,0.15986872948898265,0.15986872948898265,0.09957805907172995,0.9708645247938497,0.5626788604851196,375,2042,
dialseg711,csm,2,122,0.050481758824545,0.16307541625857003,0.1403187998124707,0.1403187998124707,0.08588842006563525,0.9735407242000069,0.5506562099819953,333,2042,
dialseg711,csm,2,123,0.20970788702892873,0.14397649363369247,0.12489451476793248,0.12489451476793248,0.07655883731833099,0.9767284432632535,0.5393401588546854,294,2042,
dialseg711,csm,2,124,0.49620575692748,0.1278158667972576,0.1152836380684482,0.1152836380684482,0.0686826066572902,0.9790471649385151,0.5286772855366868,261,2042,
dialseg711,csm,2,125,0.6998145119030137,0.11116552399608227,0.10243788091889357,0.10243788091889357,0.06080637599624941,0.9816974116288463,0.5163463425803818,227,2042,
dialseg711,csm,2,126,0.9691401296599428,0.08863858961802155,0.0815283638068448,0.0815283638068448,0.04974214721050163,0.9851594861615959,0.5027876869504817,181,2042,
dialseg711,csm,2,127,0.9919692020414013,0.06660137120470128,0.06235349273323956,0.06235349273323956,0.03975621190811064,0.9891471602705779,0.48726957883974487,136,2042,
dialseg711,csm,2,128,0.99725696653006,0.044564152791381,0.04247538677918424,0.04247538677918424,0.028316924519456166,0.9932052720291116,0.471034969161358,91,2042,
dialseg711,csm,2,129,0.9992401820400393,0.022526934378060724,0.02198781059540553,0.02198781059540553,0.015799343647444914,0.9968354430379747,0.45521919342648687,46,2042,
dialseg711,csm,2,130,0.999915147855063,0.0004897159647404506,0.0,0.0,0.0,0.9998827941865917,0.438054718917399,1,2042,
