dataset,model,g,step,tau,bor,wf1,wf1_1to1,exact_f1,coverage,purity,n_pred_boundaries,n_gold_boundaries,seed
superseg,random,2,38,0.18838096206112606,1.1029763941156345,0.5815644045175948,0.6091125759431356,0.3594102904995492,0.7815752647503783,0.8449266683476215,3224,2923,0
superseg,random,2,39,0.1936550595802262,1.1002394799863153,0.5805378214183945,0.6083429387892323,0.35867247141831105,0.7821245767595995,0.8446692721465793,3216,2923,0
superseg,random,2,40,0.19839859117446074,1.0964762230585015,0.5807975218694272,0.6093659198424705,0.3589822473710522,0.7833082991138967,0.8445526559085561,3205,2923,0
superseg,random,2,41,0.20270811410358877,1.0923708518645228,0.580790317777503,0.6089282712580746,0.3582330218109341,0.7841971039550465,0.8442311733064379,3193,2923,0
superseg,random,2,42,0.20824566348092638,1.0892918234690387,0.5798537858273554,0.6076747592632615,0.35721004075769586,0.7847076939701751,0.8436638510674062,3184,2923,0
superseg,random,2,43,0.2137877031646256,1.0851864522750598,0.5777862114451062,0.6054342866748312,0.3556503548561037,0.7851384386331436,0.8430334930240377,3172,2923,0
superseg,random,2,44,0.21862011887021737,1.0810810810810811,0.5754232692939644,0.6028264053982663,0.3538169134613915,0.7855922964243689,0.842220331148092,3160,2923,0
superseg,random,2,45,0.22434196531828654,1.0766335956209374,0.5743894821028397,0.6013909900823667,0.35268767205227114,0.7860860768916744,0.8416309463775423,3147,2923,0
superseg,random,2,46,0.2286062546748813,1.0732124529592884,0.5738743895302586,0.6009551425209518,0.3525183758920522,0.7867290420959103,0.8413546394351993,3137,2923,0
superseg,random,2,47,0.23233915854752218,1.0697913102976395,0.572772163465854,0.5995575486876547,0.35157824189594233,0.7874308407175276,0.8408230374852916,3127,2923,0
superseg,random,2,48,0.23770775903620195,1.064659596305166,0.571050385495967,0.5975980356842686,0.3505048321992346,0.7883847825564921,0.8404679357875272,3112,2923,0
superseg,random,2,49,0.2419531519360962,1.061580567909682,0.5701390678675542,0.5966542996421969,0.3498618669949986,0.7888365391542396,0.8399646999495712,3103,2923,0
superseg,random,2,50,0.24745013918221076,1.0588436537803627,0.5701390678675541,0.5965102178037125,0.34973219334036276,0.7895905674423073,0.8398449319213314,3095,2923,0
superseg,random,2,51,0.2521110269951178,1.0530277112555593,0.5697204118891402,0.5959474799868143,0.3498034156127953,0.7909886115313499,0.8395392082702974,3078,2923,0
superseg,random,2,52,0.25738695974981834,1.05029079712624,0.5684596958024029,0.594207691787117,0.3483914135956496,0.7912932845856449,0.8389760884182216,3070,2923,0
superseg,random,2,53,0.26257011228980065,1.047211768730756,0.5686830226520535,0.5945102636479338,0.3487696284216708,0.7921145510650048,0.8387386535552194,3061,2923,0
superseg,random,2,54,0.26672275608905094,1.0448169688676017,0.568438520138262,0.5940724513341761,0.3487100309339341,0.7928919926518262,0.8386777189443603,3054,2923,0
superseg,random,2,55,0.272109309924817,1.0400273691412931,0.5671994163272974,0.5926820615928029,0.3478995705924602,0.793818618975578,0.8379990334510002,3040,2923,0
superseg,random,2,56,0.2767927129560674,1.037290455011974,0.5665870685137393,0.5919184278488363,0.3478059173974454,0.7944066529788919,0.8379128845184064,3032,2923,0
superseg,random,2,57,0.2803111335113318,1.0331850838179952,0.5653515667487369,0.5908342120142424,0.34679734452805555,0.7952387255961386,0.8376124138510673,3020,2923,0
superseg,random,2,58,0.2850348885473817,1.0301060554225112,0.5643141775116501,0.5900093434889199,0.34606252715178587,0.795995155248181,0.8373329551185072,3011,2923,0
superseg,random,2,59,0.28922946716541664,1.027027027027027,0.5637090337900162,0.5893933936293997,0.3450467501904718,0.7964385070720169,0.8369337283577071,3002,2923,0
superseg,random,2,60,0.2941878694334071,1.0229216558330483,0.5631939412174349,0.5878337077278076,0.34417145302167995,0.7969364899262781,0.8368328710707681,2990,2923,0
superseg,random,2,61,0.29877695098691587,1.019842627437564,0.562516756576559,0.5867602980310999,0.3439229118502946,0.7975938633143626,0.8364105311817114,2981,2923,0
superseg,random,2,62,0.303373297707278,1.0160793705097502,0.5618707896673545,0.586531568112506,0.3433177681286607,0.7986139927478807,0.8359230542948395,2970,2923,0
superseg,random,2,63,0.30786384198722105,1.0119739993157715,0.5609294549892575,0.585447352277912,0.3423596239027404,0.7993175923924789,0.8354376786014455,2958,2923,0
superseg,random,2,64,0.3130467491862801,1.0061580567909683,0.5601928365900066,0.5846206827296087,0.3427780615753384,0.8005173738683572,0.834806269961338,2941,2923,0
superseg,random,2,65,0.31758614282070236,1.0023947998631544,0.5590041614225114,0.5830357825062817,0.3421657137617803,0.8013872679682059,0.8344595730374853,2930,2923,0
superseg,random,2,66,0.32191556991517,0.9982894286691755,0.5577434453357742,0.5817498520978097,0.3406024258142261,0.8021833201258314,0.8338271138006387,2918,2923,0
superseg,random,2,67,0.3272605202646251,0.9948682860075265,0.5559424223547209,0.5797795329565374,0.33867172917853705,0.8023535167975409,0.8328719712796869,2908,2923,0
superseg,random,2,68,0.3328462272717632,0.989736572015053,0.5550509159790996,0.5792482311771268,0.33865071724375806,0.8034023125135076,0.8325620452416974,2893,2923,0
superseg,random,2,69,0.33795346498657103,0.9859733150872392,0.5540184386228704,0.5779641017916358,0.33817524717676,0.8042469922916217,0.8322258542852339,2882,2923,0
superseg,random,2,70,0.3434448730154541,0.9801573725624358,0.5511692202668441,0.5746682297363084,0.3359065585616266,0.805268172321879,0.8310197692289221,2865,2923,0
superseg,random,2,71,0.34872039244623737,0.976052001368457,0.5491232581603677,0.5731553704322238,0.3342676276488682,0.8058144826261318,0.8302318216747112,2853,2923,0
superseg,random,2,72,0.35372614761848115,0.9716045159083134,0.5478625420736305,0.571642511128139,0.33330948342294786,0.8068437672598034,0.8295321242465721,2840,2923,0
superseg,random,2,73,0.35942033438655435,0.9651043448511802,0.5455284162901854,0.5694182477465383,0.3315516849934399,0.8078730518934756,0.8285340573445716,2821,2923,0
superseg,random,2,74,0.36531472113667807,0.9620253164556962,0.5441884551922819,0.5682331746250052,0.3306187550892543,0.8084929039694546,0.8280003542011862,2812,2923,0
superseg,random,2,75,0.36910475267949794,0.9579199452617174,0.5437598117227911,0.5680530723268998,0.3302585504930437,0.809680978795956,0.8276725680186346,2800,2923,0
superseg,random,2,76,0.37544313415766345,0.9544988026000685,0.5428268818186056,0.5666168383641909,0.3297054727084984,0.8102798189371564,0.8268751650937732,2790,2923,0
superseg,random,2,77,0.37921132878024205,0.9493670886075949,0.5415121350424367,0.5651544077035756,0.32899947169992555,0.8114666930816704,0.8263897894003792,2775,2923,0
superseg,random,2,78,0.38466159021293445,0.9449196031474513,0.5400713166575941,0.5633299714237686,0.3284843791273443,0.8126538673966813,0.8257846456787455,2762,2923,0
superseg,random,2,79,0.3900440769937148,0.9408142319534725,0.5390339274205075,0.561672429940206,0.3273785510169776,0.813347261244387,0.8252225764234085,2750,2923,0
superseg,random,2,80,0.3961105240747821,0.9367088607594937,0.5377948236095429,0.560181182911894,0.3269210911797901,0.8145323343659198,0.8246105287803471,2738,2923,0
superseg,random,2,81,0.3995193274721622,0.9329456038316798,0.5371020301028311,0.5590717527555652,0.3260133755973393,0.8151175167495138,0.8241461650217324,2727,2923,0
superseg,random,2,82,0.40467759224902183,0.9302086897023606,0.5363419984048265,0.5582865067358259,0.32560634440362124,0.8157037497298465,0.8237952657109239,2719,2923,0
superseg,random,2,83,0.4092965969794256,0.9237085186452275,0.5334315452674445,0.5545926086016858,0.32286878947242026,0.8168221850010808,0.8225435547390918,2700,2923,0
superseg,random,2,84,0.41444730461441087,0.9192610331850838,0.531674947519924,0.5525334389933483,0.3226754796724539,0.817779278630262,0.8220844439641717,2687,2923,0
superseg,random,2,85,0.41878772286983473,0.9141293191926103,0.5303493946058687,0.5507972528396129,0.3214832024589967,0.8187710419518287,0.8211998415099776,2672,2923,0
superseg,random,2,86,0.42356920188920893,0.9103660622647964,0.5291265000017336,0.549653603246644,0.3199847513387604,0.8193905938573111,0.8205474209350911,2661,2923,0
superseg,random,2,87,0.4278642618629356,0.9045501197399931,0.5250886064782122,0.5453635665057752,0.3175101457627933,0.8200965948658838,0.819244380808299,2644,2923,0
superseg,random,2,88,0.43181041808030235,0.9001026342798495,0.5237606522001824,0.5437888720793411,0.31576135244819054,0.8204369882093028,0.8184112575943135,2631,2923,0
superseg,random,2,89,0.43760014839214867,0.8939445774888812,0.5218299555644933,0.5417825324784478,0.3143241361093101,0.8213771222054128,0.8174226460629637,2613,2923,0
superseg,random,2,90,0.44460948070461653,0.8888128634964078,0.5207295305230698,0.5409882813438033,0.31302379751698967,0.821957051605312,0.8168805381456669,2598,2923,0
superseg,random,2,91,0.44910194544959897,0.8853917208347588,0.5193175285059239,0.539828422544005,0.3116622241433134,0.822457135653051,0.8163153171001128,2588,2923,0
superseg,random,2,92,0.4543452653076658,0.8819705781731099,0.5193679571493935,0.5398680450495882,0.3108427586869342,0.8231053538409817,0.8157732091828157,2578,2923,0
superseg,random,2,93,0.4586200975716651,0.8782073212452959,0.5189897423233722,0.5388756813870278,0.3103907019186898,0.8239405782484452,0.8153645270513651,2567,2923,0
superseg,random,2,94,0.4630628311799675,0.8734177215189873,0.5166700247237758,0.5362173714669932,0.3086437096270681,0.8246108589678938,0.814442103114569,2553,2923,0
superseg,random,2,95,0.4696874286331987,0.8699965788573384,0.5159640237152029,0.5351331556323993,0.3086605191748913,0.8252508224671613,0.8139252095190067,2543,2923,0
superseg,random,2,96,0.4745800491910579,0.8641806363325351,0.5134894181392357,0.5322551209086761,0.30713325168695815,0.8259883413779026,0.8126644934322695,2526,2923,0
superseg,random,2,97,0.47882391126014834,0.8583646938077318,0.5110148125632686,0.5296076171265278,0.30521696323511754,0.8271418965972672,0.8120278318084672,2509,2923,0
superseg,random,2,98,0.4843245477279715,0.8525487512829285,0.5075100218421389,0.5256741829359075,0.3029476742789905,0.8282435223206781,0.8106500492279616,2492,2923,0
superseg,random,2,99,0.4895424847945011,0.8467328087581252,0.5056657743095404,0.5235867973008669,0.3015140599860721,0.829216074730447,0.8101079413106645,2475,2923,0
superseg,random,2,100,0.49396992012144936,0.8419432090318166,0.5050065998984749,0.5229276228898014,0.3006531710011286,0.8302780779482747,0.8094964940085969,2461,2923,0
superseg,random,2,101,0.4993840873308105,0.8395484091686624,0.5040484556725545,0.5219946929856158,0.2999615781764042,0.8305880039862643,0.8094061426890473,2454,2923,0
superseg,random,2,102,0.5031995930277717,0.833732466643859,0.5029606377919985,0.5201108229474342,0.2983334534015321,0.8316343983382561,0.8086752275292367,2437,2923,0
superseg,random,2,103,0.5085592331485957,0.8282586383852206,0.5039043738340704,0.5206871503013711,0.29891338280143115,0.8328497886799703,0.8080615289484429,2421,2923,0
superseg,random,2,104,0.5153862183688934,0.8207321245295929,0.5002086746769492,0.5174705232572101,0.29800566721898036,0.834193351823836,0.8071586160939414,2399,2923,0
superseg,random,2,105,0.5196773382449901,0.8156004105371194,0.49735585427496076,0.5143655596378742,0.2956211127920659,0.8349287695410995,0.8058735861969598,2384,2923,0
superseg,random,2,106,0.5241658153255884,0.8077317824153267,0.4940065518711955,0.5103858991907403,0.2931543116490167,0.8362724827702134,0.8042504142352856,2361,2923,0
superseg,random,2,107,0.5292716714312975,0.8029421826890182,0.49285389716332134,0.5087361621400955,0.2927688927310712,0.8372348293830896,0.8036713853468772,2347,2923,0
superseg,random,2,108,0.5345012101725828,0.7971262401642148,0.49208486035041166,0.507158466008693,0.2910795331748433,0.8381173306438056,0.8028729318252769,2330,2923,0
superseg,random,2,109,0.5387882743400455,0.7919945261717414,0.4897867550265877,0.50475950339793,0.2888570708162236,0.8387004118339216,0.8021312105275797,2315,2923,0
superseg,random,2,110,0.543768994550886,0.7868628121792679,0.4877407929201113,0.5025190308094998,0.2881438657157265,0.8397552109598252,0.8010974233364553,2300,2923,0
superseg,random,2,111,0.5506101120370385,0.77933629832364,0.48441070142814385,0.4992717863746609,0.2865085368489302,0.8412827786182553,0.799552745959705,2278,2923,0
superseg,random,2,112,0.5571259873501465,0.7714676702018474,0.48186405493293444,0.4963577311913167,0.28448058497226425,0.8423663941118555,0.7981152294503278,2255,2923,0
superseg,random,2,113,0.5617807831521653,0.7653096134108792,0.4798757255618517,0.49440902432581707,0.2831802463799438,0.8436081994572919,0.7971501813029802,2237,2923,0
superseg,random,2,114,0.5668727986945125,0.7588094423537461,0.47760643660572466,0.49193802079581206,0.2818943159714718,0.8448647131570733,0.7956625363206302,2218,2923,0
superseg,random,2,115,0.571335284501857,0.7519671570304481,0.47480404484720584,0.488588118051053,0.2785732295944096,0.8457177977090988,0.7940130994404823,2198,2923,0
superseg,random,2,116,0.576164312992475,0.7451248717071501,0.4722285819842997,0.4859406142689047,0.27685865571644697,0.8469761124318612,0.7927016545397785,2178,2923,0
superseg,random,2,117,0.5801880669827693,0.7399931577146767,0.47141812164282576,0.4852814398578392,0.2762246956271162,0.8480498222990659,0.7915207838052014,2163,2923,0
superseg,random,2,118,0.5862610811759447,0.7331508723913788,0.46750990177394025,0.4816415724131307,0.2742363662560334,0.8498274319813656,0.7898638426626324,2143,2923,0
superseg,random,2,119,0.590580215635288,0.7276770441327404,0.46682911508710206,0.48107605119707997,0.2743804480945176,0.8510962526715175,0.7891578416540594,2127,2923,0
superseg,random,2,120,0.595423374608629,0.7232295586725966,0.4664725125368535,0.4803412338208103,0.2744020603702903,0.8521321410561198,0.7883359748337057,2114,2923,0
superseg,random,2,121,0.6012027783518469,0.7163872733492986,0.46444816270614964,0.47808995509449365,0.27357719184496787,0.8535345376173666,0.7875843479096126,2094,2923,0
superseg,random,2,122,0.6073268270159329,0.7102292165583305,0.46378814075485786,0.47749921955670815,0.27358439593689216,0.855013777825805,0.7866490166414524,2076,2923,0
superseg,random,2,123,0.6115116932801143,0.7037290455011974,0.46113703492674746,0.4745581490286483,0.2718410056912326,0.8560559697908411,0.7853441754916792,2057,2923,0
superseg,random,2,124,0.6154468646102852,0.6965446459117345,0.4579023976527758,0.47093088874480715,0.2705262589150637,0.8575214021564248,0.784144093845304,2036,2923,0
superseg,random,2,125,0.6203320923576663,0.6903865891207663,0.45659125292256914,0.468391446341522,0.2702452993300194,0.8590090471387749,0.7836440097975649,2018,2923,0
superseg,random,2,126,0.6248788077407544,0.6825179609989737,0.45240927756056354,0.46428511394472055,0.26859916432533676,0.8603979360276638,0.7817745479432316,1995,2923,0
superseg,random,2,127,0.6294795492582979,0.6760177899418406,0.44986803413429727,0.46149172730110705,0.2674681218932354,0.861510367888961,0.7807428619455851,1976,2923,0
superseg,random,2,128,0.6348842180538796,0.6695176188847075,0.4457460928716602,0.45727193045649933,0.2652384554426914,0.8626618219148477,0.7793452681122878,1957,2923,0
superseg,random,2,129,0.6399056808623658,0.6613068764967499,0.4428554509870697,0.45415435967629614,0.2643541531589943,0.864365889825421,0.7781528408135822,1933,2923,0
superseg,random,2,130,0.6466837486377937,0.6548067054396168,0.44090674412157005,0.4520291525586533,0.26325192709458967,0.8655275496482002,0.776968067862546,1914,2923,0
superseg,random,2,131,0.6528934201631611,0.6479644201163188,0.43764689252586375,0.4482902288499868,0.2612924140912038,0.8664142532958723,0.7752468902336527,1894,2923,0
superseg,random,2,132,0.65934339487347,0.6400957919945262,0.4379746787084154,0.4484163004586605,0.26260355882141057,0.8686181050836876,0.7740723230795092,1871,2923,0
superseg,random,2,133,0.6634359415232625,0.633937735203558,0.43694089151729093,0.44713037005018846,0.2614184856998775,0.8698596102586269,0.772706547318877,1853,2923,0
superseg,random,2,134,0.6670215492326278,0.62709544988026,0.43341088647442655,0.44375165093773256,0.25834233844823856,0.8708072485171576,0.7705408171841606,1833,2923,0
superseg,random,2,135,0.672572553886918,0.6188847074923024,0.4311127811506027,0.44120500444252325,0.25763633743966574,0.8730552253680091,0.7690552733952885,1809,2923,0
superseg,random,2,136,0.6788387540864881,0.609989736572015,0.4293285677173726,0.4387051845448215,0.2568186730062676,0.875290595057993,0.7681786254592609,1783,2923,0
superseg,random,2,137,0.6837256447848414,0.6028053369825521,0.42751313655247086,0.43688975337991975,0.25692373268016233,0.8770135737098671,0.7662392238791633,1762,2923,0
superseg,random,2,138,0.6891431457767877,0.5942524803284297,0.42441177497909716,0.43353624858919865,0.25513351583699545,0.8786272903008909,0.7642448910981438,1737,2923,0
superseg,random,2,139,0.6939863861212382,0.5880944235374616,0.42297095659425465,0.4318685013087434,0.2536296616478159,0.8798306738227313,0.7626455826909685,1719,2923,0
superseg,random,2,140,0.6976791923938274,0.579541566883339,0.42014695255996315,0.4287671397353697,0.25115025334389934,0.8811880448094517,0.7608206961554164,1694,2923,0
superseg,random,2,141,0.7034032209289257,0.5706465959630517,0.41641163089725874,0.42400883701942704,0.24968422063732199,0.8832250018010231,0.7593930852724348,1668,2923,0
superseg,random,2,142,0.7083215100205734,0.5638043106397537,0.41227648213276047,0.4196215450375813,0.24814614701150256,0.8844941226616717,0.7579462634776553,1648,2923,0
superseg,random,2,143,0.7143085926535612,0.5549093397194663,0.4084655175048518,0.41507936507936505,0.2436796100184905,0.8858189251494848,0.7561578476574694,1622,2923,0
superseg,random,2,144,0.7194779540402876,0.5477249401300034,0.4058396259984762,0.41222654467737674,0.24143193333813606,0.8869882393199338,0.754246962274572,1601,2923,0
superseg,random,2,145,0.7252703227483764,0.5395141977420459,0.4023996721046645,0.40816343683212064,0.23919866484163002,0.8884845892466922,0.7526878767139734,1577,2923,0
superseg,random,2,146,0.729883604475981,0.5330140266849127,0.39953244351882783,0.40512331004010277,0.23782268328410533,0.8897579124942968,0.7510807638738803,1558,2923,0
superseg,random,2,147,0.7340049465696877,0.5258296270954499,0.39688313871369846,0.40247400523497345,0.23617114521047955,0.8912629673654637,0.7491023401291934,1537,2923,0
superseg,random,2,148,0.7383843951234963,0.5189873417721519,0.39213204008968,0.39749597771534223,0.23104183176043994,0.8917641020099417,0.746772716903201,1517,2923,0
superseg,random,2,149,0.7444726756803507,0.5104344851180295,0.38834088671456296,0.3936796100184905,0.2292318036644814,0.8932415411953989,0.7445685649448887,1492,2923,0
superseg,random,2,150,0.7488397706256887,0.5018816284639069,0.38269287864598,0.3876101625723411,0.22519391014096002,0.8942522152582667,0.7414239788199698,1467,2923,0
superseg,random,2,151,0.7551256734766271,0.49161820047896,0.37699083988796545,0.3814794803448358,0.2227193045649929,0.8964248493144106,0.7387992879955815,1437,2923,0
superseg,random,2,152,0.760702755078298,0.4799863154293534,0.36884890617870947,0.3730578968854309,0.2159042336046874,0.8978620656532912,0.7347860084528012,1403,2923,0
superseg,random,2,153,0.7674681607403935,0.4728019158398905,0.3662482289940686,0.3701114232884278,0.21418245563480057,0.8990426362173716,0.7326208786590784,1382,2923,0
superseg,random,2,154,0.771847488056063,0.46664385904892236,0.3639105011646615,0.3678529404701871,0.21294695386979803,0.9001835842758688,0.730939923876762,1364,2923,0
superseg,random,2,155,0.7749488645347314,0.45774888812863496,0.3554528972456355,0.3591431933338136,0.2097087145498643,0.9019422832168672,0.7276149352832408,1338,2923,0
superseg,random,2,156,0.7790741529914083,0.45159083133766675,0.3519985351679754,0.35568883125615347,0.20882621328914827,0.9031231539514443,0.7259264762385035,1320,2923,0
superseg,random,2,157,0.7845627051473185,0.4430379746835443,0.3494014600292967,0.35334389933482213,0.20741421127200246,0.9051767704055903,0.7240209939245491,1295,2923,0
superseg,random,2,158,0.7905616601215472,0.43345877523092713,0.3466999255577168,0.349921955670821,0.20741060922604038,0.9080238875681388,0.7220356662584347,1267,2923,0
superseg,random,2,159,0.7950006428560517,0.42490591857680465,0.34278810364286916,0.34626227697332085,0.20541507576303336,0.909697338088034,0.7194007696371539,1242,2923,0
superseg,random,2,160,0.7997836586515802,0.41669517618884705,0.33844223518958766,0.3419164085200394,0.2039940686309824,0.9117931284969862,0.71705703839781,1218,2923,0
superseg,random,2,161,0.8036345874318759,0.4081423195347246,0.33473572989458017,0.3378316883990106,0.2016743510313858,0.9133615193429867,0.7137578644670173,1193,2923,0
superseg,random,2,162,0.8084201180259544,0.4013000342114266,0.3305105299810292,0.3336064884854597,0.1988359388132459,0.9143532826645536,0.7116122457555891,1173,2923,0
superseg,random,2,163,0.8138991409327341,0.3924050632911392,0.32656268760656054,0.32951456427250675,0.19856578536608793,0.9166005090891627,0.7087255060874577,1147,2923,0
superseg,random,2,164,0.8176095525113783,0.38316797810468695,0.32092188362990176,0.32362161707850057,0.19551125039022169,0.9179620824628388,0.705572815359124,1120,2923,0
superseg,random,2,165,0.8235705946275903,0.3735887786520698,0.31617558773383275,0.3188753211824316,0.1920736978603847,0.9193878923228392,0.70164733568667,1092,2923,0
superseg,random,2,166,0.829692330174797,0.3636674649332877,0.3155704440121989,0.31806846288691976,0.19240148404293636,0.9221473597003097,0.6997802751963115,1063,2923,0
superseg,random,2,167,0.8357852952244751,0.35511460827916524,0.3133191652858824,0.31581718416060317,0.19141092140335708,0.924431357010782,0.6975425041423529,1038,2923,0
superseg,random,2,168,0.8414323661061108,0.34519329456038317,0.3089805009245251,0.3115577648104123,0.18861393271378143,0.9261459308887448,0.6940414655524337,1009,2923,0
superseg,random,2,169,0.8453939939058105,0.3352719808416011,0.3041213409216435,0.306471675911918,0.18834377926662343,0.928534417549168,0.6917037377230266,980,2923,0
superseg,random,2,170,0.8518937454304709,0.32432432432432434,0.2970073001464832,0.2993576351367576,0.1848858151430012,0.9307330163532886,0.6880617690848402,948,2923,0
superseg,random,2,171,0.8578525407541786,0.31337666780704754,0.2909198424705232,0.29332060610426725,0.18467149340825587,0.9335517674038853,0.6854223699061066,916,2923,0
superseg,random,2,172,0.8620642725983567,0.30277112555593566,0.28591660062915736,0.28831736426290133,0.18304697067934586,0.9360245719568716,0.6819415928247244,885,2923,0
