dataset,model,step,tau,bor,metric,estimate,ci_low,ci_high,n_dialogues,bootstrap_n,bootstrap_seed
dialseg711,neural,4,4.20308901833888e-05,2.016160626836435,wf1_1to1,0.6459783769910351,0.6368759522240534,0.6551658095381724,711,1000,42
dialseg711,neural,4,4.20308901833888e-05,2.016160626836435,exact_f1,0.36173788705434284,0.3450707912575001,0.37794363961558053,711,1000,42
dialseg711,neural,4,4.20308901833888e-05,2.016160626836435,coverage,0.6596749330135405,0.6507796044887288,0.6683529354738479,711,1000,42
dialseg711,neural,5,4.287777651302011e-05,2.0004897159647403,wf1,0.6809071796203606,0.6707667077645075,0.6913777166812396,711,1000,42
dialseg711,neural,5,4.287777651302011e-05,2.0004897159647403,wf1_1to1,0.6496981218500206,0.6401858102438271,0.6594446995027163,711,1000,42
dialseg711,neural,5,4.287777651302011e-05,2.0004897159647403,exact_f1,0.36370528986562745,0.3470347141918872,0.3802946682166092,711,1000,42
dialseg711,neural,5,4.287777651302011e-05,2.0004897159647403,coverage,0.6615129713230978,0.6525793920341653,0.6702161796683157,711,1000,42
dialseg711,neural,6,4.3668859446978194e-05,1.9862879529872675,wf1,0.6840102954039118,0.6737236919569276,0.6944006011635272,711,1000,42
dialseg711,neural,6,4.3668859446978194e-05,1.9862879529872675,wf1_1to1,0.6520348381107874,0.642454911083603,0.6615071635272056,711,1000,42
dialseg711,neural,6,4.3668859446978194e-05,1.9862879529872675,exact_f1,0.36579480841084216,0.348899519179055,0.38225222054863406,711,1000,42
dialseg711,neural,6,4.3668859446978194e-05,1.9862879529872675,coverage,0.6631019472791624,0.6542327087811002,0.671884000341938,711,1000,42
dialseg711,neural,7,4.47842497091937e-05,1.9730656219392753,wf1,0.6869214073567084,0.6767026492340298,0.6971654207204986,711,1000,42
dialseg711,neural,7,4.47842497091937e-05,1.9730656219392753,wf1_1to1,0.6554148305203158,0.6459458101282995,0.6651901530646256,711,1000,42
dialseg711,neural,7,4.47842497091937e-05,1.9730656219392753,exact_f1,0.3677848717933106,0.3505498377228335,0.3845321409720145,711,1000,42
dialseg711,neural,7,4.47842497091937e-05,1.9730656219392753,coverage,0.6650664004303245,0.6558376111942831,0.6738637993608985,711,1000,42
dialseg711,neural,8,4.558996675110742e-05,1.9613124387855043,wf1,0.6894157319284715,0.6790581910471387,0.6996428800619439,711,1000,42
dialseg711,neural,8,4.558996675110742e-05,1.9613124387855043,wf1_1to1,0.6580697783229428,0.6482690565021788,0.667899823258473,711,1000,42
dialseg711,neural,8,4.558996675110742e-05,1.9613124387855043,exact_f1,0.3692141426318642,0.3521200695304071,0.38582767131290335,711,1000,42
dialseg711,neural,8,4.558996675110742e-05,1.9613124387855043,coverage,0.6668970436111786,0.6579030227810555,0.67585198629898,711,1000,42
dialseg711,neural,9,4.6422236961582874e-05,1.9461312438785505,wf1,0.6924880083244088,0.6819751392823965,0.7028176638514502,711,1000,42
dialseg711,neural,9,4.6422236961582874e-05,1.9461312438785505,wf1_1to1,0.6617112766901795,0.6516374984993129,0.6714297731491824,711,1000,42
dialseg711,neural,9,4.6422236961582874e-05,1.9461312438785505,exact_f1,0.3711541779052328,0.3539653154315601,0.38771139198354393,711,1000,42
dialseg711,neural,9,4.6422236961582874e-05,1.9461312438785505,coverage,0.6687687088267257,0.6598843276829828,0.6775156530793398,711,1000,42
dialseg711,neural,10,4.728204193677117e-05,1.9324191968658178,wf1,0.6951326585967788,0.6845177445181068,0.7056261401511222,711,1000,42
dialseg711,neural,10,4.728204193677117e-05,1.9324191968658178,wf1_1to1,0.6647745675171836,0.6547412852423401,0.6744873908323276,711,1000,42
dialseg711,neural,10,4.728204193677117e-05,1.9324191968658178,exact_f1,0.372787144095161,0.35552254336537037,0.3896914243749686,711,1000,42
dialseg711,neural,10,4.728204193677117e-05,1.9324191968658178,coverage,0.6705309819497582,0.6614191384925826,0.6795147634684818,711,1000,42
