dataset,model,step,tau,bor,metric,estimate,ci_low,ci_high,n_dialogues,bootstrap_n,bootstrap_seed
superseg,texttiling,22,0.04888293147087097,0.9250769757098871,coverage,0.8188281043632784,0.810300873646231,0.8269947417633214,1322,1000,42
superseg,texttiling,23,0.05113047458718171,0.9158398905234348,wf1,0.5501643585963245,0.5347629458077643,0.5668120499930591,1322,1000,42
superseg,texttiling,23,0.05113047458718171,0.9158398905234348,wf1_1to1,0.5700131856712795,0.5538701869025243,0.5864246883138714,1322,1000,42
superseg,texttiling,23,0.05113047458718171,0.9158398905234348,exact_f1,0.31900936095338517,0.3028541602539333,0.33449841919301077,1322,1000,42
superseg,texttiling,23,0.05113047458718171,0.9158398905234348,coverage,0.8206445861249191,0.8122928373316044,0.8287260666558603,1322,1000,42
superseg,texttiling,24,0.05264978118278274,0.9093397194663018,wf1,0.5463569960143778,0.5308188273934247,0.562400750872485,1322,1000,42
superseg,texttiling,24,0.05264978118278274,0.9093397194663018,wf1_1to1,0.5660869555725835,0.5498449824045513,0.5828478184699819,1322,1000,42
superseg,texttiling,24,0.05264978118278274,0.9093397194663018,exact_f1,0.3180476146815027,0.3015319801647336,0.3337841771398882,1322,1000,42
superseg,texttiling,24,0.05264978118278274,0.9093397194663018,coverage,0.8220322743318205,0.8136901647635856,0.8301128138282543,1322,1000,42
superseg,texttiling,25,0.05532464654601401,0.9007868628121792,wf1,0.5434447418540148,0.5273552748816942,0.5592851489378587,1322,1000,42
superseg,texttiling,25,0.05532464654601401,0.9007868628121792,wf1_1to1,0.5628469152296687,0.5459734883959544,0.5798160064007266,1322,1000,42
superseg,texttiling,25,0.05532464654601401,0.9007868628121792,exact_f1,0.3158809840352957,0.29967607510156674,0.33183725356002214,1322,1000,42
superseg,texttiling,25,0.05532464654601401,0.9007868628121792,coverage,0.8235629937804673,0.8152166608133419,0.8316179632531279,1322,1000,42
superseg,texttiling,26,0.0575953594703771,0.8932603489565515,wf1,0.541127425618393,0.5249853511981971,0.5572069704308624,1322,1000,42
superseg,texttiling,26,0.0575953594703771,0.8932603489565515,wf1_1to1,0.5601417787121267,0.5436312484582152,0.5772329669615979,1322,1000,42
superseg,texttiling,26,0.0575953594703771,0.8932603489565515,exact_f1,0.3130425718171558,0.2966905534161586,0.3283942856815399,1322,1000,42
superseg,texttiling,26,0.0575953594703771,0.8932603489565515,coverage,0.8246724239367961,0.8165086118915543,0.8327487430360445,1322,1000,42
superseg,texttiling,27,0.05997376495869317,0.8843653780362641,wf1,0.5368085725098273,0.5200677193469421,0.5532794518462958,1322,1000,42
superseg,texttiling,27,0.05997376495869317,0.8843653780362641,wf1_1to1,0.5554555169154262,0.53937795258616,0.5721877681068301,1322,1000,42
superseg,texttiling,27,0.05997376495869317,0.8843653780362641,exact_f1,0.3110872612007256,0.2943199869343969,0.32654208908842036,1322,1000,42
superseg,texttiling,27,0.05997376495869317,0.8843653780362641,coverage,0.8264468818288787,0.8180433258590879,0.8348311308323129,1322,1000,42
superseg,texttiling,28,0.06256775078761517,0.8768388641806363,wf1,0.5358360201000585,0.5194890597324522,0.5518498662587944,1322,1000,42
superseg,texttiling,28,0.06256775078761517,0.8768388641806363,wf1_1to1,0.5540543210361668,0.5380485602185677,0.5709843300085358,1322,1000,42
superseg,texttiling,28,0.06256775078761517,0.8768388641806363,exact_f1,0.31077028115606026,0.2937062938112484,0.3262121525935822,1322,1000,42
superseg,texttiling,28,0.06256775078761517,0.8768388641806363,coverage,0.8282872271450183,0.819928929381889,0.8366874587265566,1322,1000,42
superseg,texttiling,29,0.06471651863662443,0.8699965788573384,wf1,0.5333398022483188,0.5170725149157448,0.5489565907392618,1322,1000,42
superseg,texttiling,29,0.06471651863662443,0.8699965788573384,wf1_1to1,0.550373030062894,0.5347857246552405,0.5666675139661145,1322,1000,42
superseg,texttiling,29,0.06471651863662443,0.8699965788573384,exact_f1,0.3077949911913603,0.2914622642024306,0.32391054619023607,1322,1000,42
superseg,texttiling,29,0.06471651863662443,0.8699965788573384,coverage,0.829069771630286,0.8205575944636554,0.8374089830523739,1322,1000,42
superseg,texttiling,30,0.06717130272232706,0.8641806363325351,wf1,0.5309660539592906,0.5146013218128218,0.5469516525493432,1322,1000,42
superseg,texttiling,30,0.06717130272232706,0.8641806363325351,wf1_1to1,0.5480569145092594,0.5317449142931366,0.5647778260779395,1322,1000,42
superseg,texttiling,30,0.06717130272232706,0.8641806363325351,exact_f1,0.3055689267867785,0.28913974410192256,0.3215998978328782,1322,1000,42
superseg,texttiling,30,0.06717130272232706,0.8641806363325351,coverage,0.8297985855966189,0.8212728617354659,0.8380962286578777,1322,1000,42
superseg,texttiling,31,0.06959730012332975,0.8580225795415669,wf1,0.5309876662350632,0.514722115798137,0.5468138839224316,1322,1000,42
superseg,texttiling,31,0.06959730012332975,0.8580225795415669,wf1_1to1,0.5474841892012845,0.5313600083938586,0.564584359370668,1322,1000,42
superseg,texttiling,31,0.06959730012332975,0.8580225795415669,exact_f1,0.3053275897073174,0.2885969730807098,0.3209565860681594,1322,1000,42
superseg,texttiling,31,0.06959730012332975,0.8580225795415669,coverage,0.8312252959681099,0.822665349668612,0.8396382435223206,1322,1000,42
superseg,texttiling,32,0.07153690909620507,0.850496065685939,wf1,0.5289837279981446,0.5124958606167448,0.5449499884651059,1322,1000,42
superseg,texttiling,32,0.07153690909620507,0.850496065685939,wf1_1to1,0.5455841099562733,0.5296198872777921,0.5628880795200765,1322,1000,42
superseg,texttiling,32,0.07153690909620507,0.850496065685939,exact_f1,0.30319878054371247,0.28674070781294686,0.3193306116055738,1322,1000,42
superseg,texttiling,32,0.07153690909620507,0.850496065685939,coverage,0.832328422544005,0.8239785588214107,0.8404547087745841,1322,1000,42
superseg,texttiling,33,0.07324343373128517,0.8429695518303113,wf1,0.5257256774254194,0.5090275166936532,0.5418583610035955,1322,1000,42
superseg,texttiling,33,0.07324343373128517,0.8429695518303113,wf1_1to1,0.5418469872705879,0.5255341438482511,0.5589947399213664,1322,1000,42
superseg,texttiling,33,0.07324343373128517,0.8429695518303113,exact_f1,0.30006860260264195,0.2835121640000612,0.31600079299587625,1322,1000,42
superseg,texttiling,33,0.07324343373128517,0.8429695518303113,coverage,0.8330281199721443,0.8246477844415628,0.8412948064500637,1322,1000,42
superseg,texttiling,34,0.07469538636692806,0.8357851522408485,wf1,0.5241129432105671,0.5076813338799967,0.5407490516378008,1322,1000,42
superseg,texttiling,34,0.07469538636692806,0.8357851522408485,wf1_1to1,0.539668731839685,0.5230470307134453,0.5568785570203876,1322,1000,42
superseg,texttiling,34,0.07469538636692806,0.8357851522408485,exact_f1,0.299018442475326,0.28244404821938857,0.3147005649208751,1322,1000,42
superseg,texttiling,34,0.07469538636692806,0.8357851522408485,coverage,0.8344368201138247,0.8260383257690367,0.8426237858103403,1322,1000,42
superseg,texttiling,35,0.07727972901047177,0.8279165241190558,wf1,0.5225310446922087,0.5053688371465581,0.5391408369954134,1322,1000,42
superseg,texttiling,35,0.07727972901047177,0.8279165241190558,wf1_1to1,0.5379463535288045,0.5209036332636937,0.5548630472108158,1322,1000,42
superseg,texttiling,35,0.07727972901047177,0.8279165241190558,exact_f1,0.2972600437048244,0.2806915177821002,0.3128174303004106,1322,1000,42
superseg,texttiling,35,0.07727972901047177,0.8279165241190558,coverage,0.8358834918233556,0.8277455642304828,0.8438572824364239,1322,1000,42
superseg,texttiling,36,0.08041253251646034,0.8200478959972631,wf1,0.5212162979160399,0.5034914092969514,0.5382917146939462,1322,1000,42
superseg,texttiling,36,0.08041253251646034,0.8200478959972631,wf1_1to1,0.5364298921787575,0.5194799996397954,0.5540852154023486,1322,1000,42
superseg,texttiling,36,0.08041253251646034,0.8200478959972631,exact_f1,0.29618483298513554,0.27938850767235784,0.3122185601421607,1322,1000,42
superseg,texttiling,36,0.08041253251646034,0.8200478959972631,coverage,0.8373972516389308,0.8292603146086978,0.8455728866496169,1322,1000,42
superseg,texttiling,37,0.08230897919017467,0.8118371536093055,wf1,0.5193294261728897,0.5014924097475602,0.5366401483689794,1322,1000,42
superseg,texttiling,37,0.08230897919017467,0.8118371536093055,wf1_1to1,0.5341972240232451,0.5171146110991043,0.5518186429892179,1322,1000,42
superseg,texttiling,37,0.08230897919017467,0.8118371536093055,exact_f1,0.29502557452633094,0.2783048621617078,0.3107081172105756,1322,1000,42
superseg,texttiling,37,0.08230897919017467,0.8118371536093055,coverage,0.8388824952573062,0.8308698010469946,0.8471093085872775,1322,1000,42
superseg,texttiling,38,0.08469961778302887,0.8056790968183373,wf1,0.5173555049856554,0.49926836531385116,0.5345369419830465,1322,1000,42
superseg,texttiling,38,0.08469961778302887,0.8056790968183373,wf1_1to1,0.5317442307230508,0.5146734445164854,0.5491615787767452,1322,1000,42
superseg,texttiling,38,0.08469961778302887,0.8056790968183373,exact_f1,0.2927238671565449,0.27606468974377446,0.30824538337775853,1322,1000,42
superseg,texttiling,38,0.08469961778302887,0.8056790968183373,coverage,0.8399835206397234,0.8317898686453906,0.8482870072701295,1322,1000,42
superseg,texttiling,39,0.08657911914077834,0.7984946972288745,wf1,0.5163181157485687,0.4977470164818323,0.5347410429123742,1322,1000,42
superseg,texttiling,39,0.08657911914077834,0.7984946972288745,wf1_1to1,0.5307860864971304,0.5141146471195639,0.5486498631222535,1322,1000,42
superseg,texttiling,39,0.08657911914077834,0.7984946972288745,exact_f1,0.29201786614797204,0.2749109544221117,0.3079966621040751,1322,1000,42
superseg,texttiling,39,0.08657911914077834,0.7984946972288745,coverage,0.8414582582907092,0.833453428547415,0.8497436311324833,1322,1000,42
superseg,texttiling,40,0.0887409468092512,0.7909681833732467,wf1,0.5145254975414272,0.4960026727534181,0.5330792151706875,1322,1000,42
superseg,texttiling,40,0.0887409468092512,0.7909681833732467,wf1_1to1,0.5289934682899887,0.5115546430372452,0.5479499555747664,1322,1000,42
superseg,texttiling,40,0.0887409468092512,0.7909681833732467,exact_f1,0.29078836779290634,0.2733530095094013,0.30702655608385565,1322,1000,42
superseg,texttiling,40,0.0887409468092512,0.7909681833732467,coverage,0.8430526138846866,0.8348913435331268,0.850969447145979,1322,1000,42
superseg,texttiling,41,0.09111672782119196,0.7820732124529592,wf1,0.5143994259327533,0.49657786210803023,0.5327654266446871,1322,1000,42
superseg,texttiling,41,0.09111672782119196,0.7820732124529592,wf1_1to1,0.5286152534639675,0.5108412878514996,0.5473215936652018,1322,1000,42
superseg,texttiling,41,0.09111672782119196,0.7820732124529592,exact_f1,0.29091443940158007,0.2732238161275604,0.3064427544845472,1322,1000,42
superseg,texttiling,41,0.09111672782119196,0.7820732124529592,coverage,0.844802757966525,0.8366115546130201,0.8528645983418583,1322,1000,42
superseg,texttiling,42,0.09359308223628524,0.772836127266507,wf1,0.5120004633219905,0.49350341081969845,0.5306297877194246,1322,1000,42
superseg,texttiling,42,0.09359308223628524,0.772836127266507,wf1_1to1,0.5253770141440338,0.5079089522848979,0.543939917873352,1322,1000,42
superseg,texttiling,42,0.09359308223628524,0.772836127266507,exact_f1,0.28896573253608043,0.27119142172754124,0.30480814602694334,1322,1000,42
superseg,texttiling,42,0.09359308223628524,0.772836127266507,coverage,0.8461811408880244,0.8380769584624067,0.8541525969250534,1322,1000,42
superseg,texttiling,43,0.095885674108812,0.7632569278138899,wf1,0.5087334076343599,0.49141583272239814,0.5265472950400534,1322,1000,42
superseg,texttiling,43,0.095885674108812,0.7632569278138899,wf1_1to1,0.5217713661359652,0.5037603708906659,0.5396265728934034,1322,1000,42
superseg,texttiling,43,0.095885674108812,0.7632569278138899,exact_f1,0.2888684772951036,0.27106371418965974,0.30488341377902645,1322,1000,42
superseg,texttiling,43,0.095885674108812,0.7632569278138899,coverage,0.8482851859856398,0.8397844843371036,0.8560637059349709,1322,1000,42
superseg,texttiling,44,0.09831030363563317,0.7543619568936024,wf1,0.5072205483302751,0.48890499921602526,0.5250502820896387,1322,1000,42
superseg,texttiling,44,0.09831030363563317,0.7543619568936024,wf1_1to1,0.5197037917537161,0.5017341900199312,0.5373228393727637,1322,1000,42
superseg,texttiling,44,0.09831030363563317,0.7543619568936024,exact_f1,0.2881876906082655,0.2712632675359604,0.3041669818456883,1322,1000,42
superseg,texttiling,44,0.09831030363563317,0.7543619568936024,coverage,0.8505409672694089,0.842341456697404,0.8585400645066398,1322,1000,42
superseg,texttiling,45,0.09971602635467472,0.7471775573041396,wf1,0.5028656747620884,0.48479246123562897,0.5211498039710085,1322,1000,42
superseg,texttiling,45,0.09971602635467472,0.7471775573041396,wf1_1to1,0.5156514900463463,0.4982310652450591,0.534265873015873,1322,1000,42
superseg,texttiling,45,0.09971602635467472,0.7471775573041396,exact_f1,0.2852160026895276,0.2679955814902865,0.30065765855005644,1322,1000,42
superseg,texttiling,45,0.09971602635467472,0.7471775573041396,coverage,0.8512889921475397,0.8432658842722666,0.8593724965780564,1322,1000,42
superseg,texttiling,46,0.10279487253133975,0.738966814916182,wf1,0.4982730661604026,0.4807694879515095,0.5165459354442735,1322,1000,42
superseg,texttiling,46,0.10279487253133975,0.738966814916182,wf1_1to1,0.5106122277453594,0.49286000948538766,0.5285232962322599,1322,1000,42
superseg,texttiling,46,0.10279487253133975,0.738966814916182,exact_f1,0.28205700838076025,0.26540566541795735,0.29781750534303486,1322,1000,42
superseg,texttiling,46,0.10279487253133975,0.738966814916182,coverage,0.852563215906635,0.8443205145522656,0.8605558782388397,1322,1000,42
superseg,texttiling,47,0.10487512517814068,0.7297297297297297,wf1,0.4935705951568727,0.4760325026379689,0.5122275661399204,1322,1000,42
superseg,texttiling,47,0.10487512517814068,0.7297297297297297,wf1_1to1,0.5059205628797157,0.48815245059193624,0.5243448328650673,1322,1000,42
superseg,texttiling,47,0.10487512517814068,0.7297297297297297,exact_f1,0.27822623250006007,0.26187459476982927,0.29403589738971736,1322,1000,42
superseg,texttiling,47,0.10487512517814068,0.7297297297297297,coverage,0.8535833453401531,0.8453447330583772,0.8618422108757775,1322,1000,42
superseg,texttiling,48,0.10718879028780376,0.7208347588094424,wf1,0.4932932376177904,0.4759671775921665,0.5117017548320387,1322,1000,42
superseg,texttiling,48,0.10718879028780376,0.7208347588094424,wf1_1to1,0.5049191941022501,0.48754661647815956,0.5231704908387964,1322,1000,42
superseg,texttiling,48,0.10718879028780376,0.7208347588094424,exact_f1,0.2796706529308647,0.2629088922507985,0.29534597651466027,1322,1000,42
superseg,texttiling,48,0.10718879028780376,0.7208347588094424,coverage,0.8557181579136948,0.8474755571164422,0.8637693497406528,1322,1000,42
superseg,texttiling,49,0.11059432817463906,0.7136503592199794,wf1,0.49051245813504424,0.4726834174163866,0.5088908179257583,1322,1000,42
superseg,texttiling,49,0.11059432817463906,0.7136503592199794,wf1_1to1,0.5017601997934827,0.48416109850395017,0.5200523947602237,1322,1000,42
superseg,texttiling,49,0.11059432817463906,0.7136503592199794,exact_f1,0.2764864443003626,0.2600171997694691,0.2928056636169344,1322,1000,42
superseg,texttiling,49,0.11059432817463906,0.7136503592199794,coverage,0.8569179393895732,0.8488283992807915,0.8649978537809476,1322,1000,42
