dataset,model,step,tau,bor,metric,estimate,ci_low,ci_high,n_dialogues,bootstrap_n,bootstrap_seed
dialseg711,csm,14,1.3113021850585938e-06,1.6660137120470127,wf1_1to1,0.6735812007963906,0.6629888522557298,0.6849403417335906,711,1000,42
dialseg711,csm,14,1.3113021850585938e-06,1.6660137120470127,exact_f1,0.44506578747085074,0.4300622154841564,0.460067263959669,711,1000,42
dialseg711,csm,14,1.3113021850585938e-06,1.6660137120470127,coverage,0.7489360176860176,0.7408981929980083,0.756905531933881,711,1000,42
dialseg711,csm,15,1.430511474609375e-06,1.6547502448579823,wf1,0.6760180574745857,0.665413193847555,0.6871068821737367,711,1000,42
dialseg711,csm,15,1.430511474609375e-06,1.6547502448579823,wf1_1to1,0.6750883356368588,0.6642946797693633,0.6870938564873164,711,1000,42
dialseg711,csm,15,1.430511474609375e-06,1.6547502448579823,exact_f1,0.44540096565413023,0.4303926115687719,0.4607822879183639,711,1000,42
dialseg711,csm,15,1.430511474609375e-06,1.6547502448579823,coverage,0.7508025202645456,0.7426235071138815,0.7584956799480796,711,1000,42
dialseg711,csm,16,1.5497207641601562e-06,1.6444662095984328,wf1,0.6752779327582883,0.6648470043562535,0.6866411905694019,711,1000,42
dialseg711,csm,16,1.5497207641601562e-06,1.6444662095984328,wf1_1to1,0.6739137405804072,0.6633607092626079,0.6855703331283499,711,1000,42
dialseg711,csm,16,1.5497207641601562e-06,1.6444662095984328,exact_f1,0.4447254339659403,0.4293408796626096,0.46021973299399455,711,1000,42
dialseg711,csm,16,1.5497207641601562e-06,1.6444662095984328,coverage,0.7524213557968831,0.7445133916521048,0.7600447469441404,711,1000,42
dialseg711,csm,17,1.6093254089355469e-06,1.637120470127326,wf1,0.6752252348329303,0.6647182839816557,0.6864961847034978,711,1000,42
dialseg711,csm,17,1.6093254089355469e-06,1.637120470127326,wf1_1to1,0.6740330774086049,0.6634593676365829,0.6857451448379718,711,1000,42
dialseg711,csm,17,1.6093254089355469e-06,1.637120470127326,exact_f1,0.44480600662035263,0.4294664344875315,0.46055690012441064,711,1000,42
dialseg711,csm,17,1.6093254089355469e-06,1.637120470127326,coverage,0.7536955504255081,0.7458999599644378,0.7615656947414595,711,1000,42
dialseg711,csm,18,1.7285346984863281e-06,1.6273261508325172,wf1,0.6753875441414297,0.6650568200835946,0.6865555949950854,711,1000,42
dialseg711,csm,18,1.7285346984863281e-06,1.6273261508325172,wf1_1to1,0.6746458963758541,0.6639167544441806,0.686413319451294,711,1000,42
dialseg711,csm,18,1.7285346984863281e-06,1.6273261508325172,exact_f1,0.4453351071494532,0.4302232136514837,0.4613065835164991,711,1000,42
dialseg711,csm,18,1.7285346984863281e-06,1.6273261508325172,coverage,0.7554368939390036,0.7475155656774854,0.7634822406750149,711,1000,42
dialseg711,csm,19,1.7881393432617188e-06,1.6199804113614105,wf1,0.6744591320315829,0.664111000195931,0.6856217702681056,711,1000,42
dialseg711,csm,19,1.7881393432617188e-06,1.6199804113614105,wf1_1to1,0.6739128272883547,0.6631697576528799,0.6856700367143405,711,1000,42
dialseg711,csm,19,1.7881393432617188e-06,1.6199804113614105,exact_f1,0.44518573316041676,0.4296136952202353,0.4608240101436304,711,1000,42
dialseg711,csm,19,1.7881393432617188e-06,1.6199804113614105,coverage,0.7566859730361838,0.7487744104865677,0.7645380697839821,711,1000,42
dialseg711,csm,20,1.9073486328125e-06,1.6121449559255632,wf1,0.6742620683004048,0.6638608827793558,0.6856818062064108,711,1000,42
dialseg711,csm,20,1.9073486328125e-06,1.6121449559255632,wf1_1to1,0.6736181383860709,0.6628877508255144,0.6854707107238751,711,1000,42
dialseg711,csm,20,1.9073486328125e-06,1.6121449559255632,exact_f1,0.44621156308920024,0.43050709272755683,0.4619247427053334,711,1000,42
dialseg711,csm,20,1.9073486328125e-06,1.6121449559255632,coverage,0.7581125352222398,0.7501106785316964,0.7658820368518415,711,1000,42
dialseg711,csm,21,2.0265579223632812e-06,1.6028403525954946,wf1,0.6742325168463127,0.6637528437913368,0.6853885731184399,711,1000,42
dialseg711,csm,21,2.0265579223632812e-06,1.6028403525954946,wf1_1to1,0.6735929721161789,0.6629139369381984,0.6853871952395159,711,1000,42
dialseg711,csm,21,2.0265579223632812e-06,1.6028403525954946,exact_f1,0.4466843439417279,0.43081243162994215,0.4627956224897154,711,1000,42
dialseg711,csm,21,2.0265579223632812e-06,1.6028403525954946,coverage,0.7599158303799654,0.7518906202213165,0.7678117986141456,711,1000,42
dialseg711,csm,22,2.1457672119140625e-06,1.595494613124388,wf1,0.6745915420998528,0.6642604442698639,0.6861470219626518,711,1000,42
dialseg711,csm,22,2.1457672119140625e-06,1.595494613124388,wf1_1to1,0.6749734637920292,0.6641298102585023,0.6868836318783577,711,1000,42
dialseg711,csm,22,2.1457672119140625e-06,1.595494613124388,exact_f1,0.4473562224617077,0.43144993992567837,0.4637400298950932,711,1000,42
dialseg711,csm,22,2.1457672119140625e-06,1.595494613124388,coverage,0.7612463954236106,0.7532504331258287,0.7692127448608197,711,1000,42
dialseg711,csm,23,2.2649765014648438e-06,1.5832517140058766,wf1,0.6735932281180377,0.6630461536125238,0.6850448043639654,711,1000,42
dialseg711,csm,23,2.2649765014648438e-06,1.5832517140058766,wf1_1to1,0.6744558301520327,0.6632438839875548,0.6862550713078138,711,1000,42
dialseg711,csm,23,2.2649765014648438e-06,1.5832517140058766,exact_f1,0.44653375222995473,0.42977653265627946,0.46255939442648303,711,1000,42
dialseg711,csm,23,2.2649765014648438e-06,1.5832517140058766,coverage,0.7628708375543818,0.7544735356503554,0.7706671567464024,711,1000,42
dialseg711,csm,24,2.4437904357910156e-06,1.5724779627815866,wf1,0.6724311781819677,0.6616840362442804,0.6841975799785858,711,1000,42
dialseg711,csm,24,2.4437904357910156e-06,1.5724779627815866,wf1_1to1,0.6733842341437277,0.6625039271558258,0.6851733859592509,711,1000,42
dialseg711,csm,24,2.4437904357910156e-06,1.5724779627815866,exact_f1,0.4464667774794357,0.4299440304187139,0.46225226445690576,711,1000,42
dialseg711,csm,24,2.4437904357910156e-06,1.5724779627815866,coverage,0.7649476129433936,0.7565148399371765,0.7728161700485012,711,1000,42
dialseg711,csm,25,2.6226043701171875e-06,1.558765915768854,wf1,0.6713876603892297,0.6602797238394077,0.6831887025222737,711,1000,42
dialseg711,csm,25,2.6226043701171875e-06,1.558765915768854,wf1_1to1,0.6721995928746983,0.6608595397413962,0.6840226608053612,711,1000,42
dialseg711,csm,25,2.6226043701171875e-06,1.558765915768854,exact_f1,0.44467834868678763,0.4283206690168715,0.46033826054395677,711,1000,42
dialseg711,csm,25,2.6226043701171875e-06,1.558765915768854,coverage,0.7665876571467287,0.7584131494970102,0.7743497082256313,711,1000,42
dialseg711,csm,26,2.7418136596679688e-06,1.5533790401567091,wf1,0.6705879687357281,0.659182198887088,0.6820978352967804,711,1000,42
dialseg711,csm,26,2.7418136596679688e-06,1.5533790401567091,wf1_1to1,0.6714494756688849,0.6601826127459038,0.6832727389425701,711,1000,42
dialseg711,csm,26,2.7418136596679688e-06,1.5533790401567091,exact_f1,0.44402534486922673,0.4277108106380258,0.45988075703793,711,1000,42
dialseg711,csm,26,2.7418136596679688e-06,1.5533790401567091,coverage,0.7675853018680023,0.7592589687816481,0.7751156725609519,711,1000,42
dialseg711,csm,27,2.9206275939941406e-06,1.5460333006856024,wf1,0.670857763753469,0.659397780911733,0.6821236563862452,711,1000,42
dialseg711,csm,27,2.9206275939941406e-06,1.5460333006856024,wf1_1to1,0.6719148487080977,0.6602602577919033,0.6838935441414344,711,1000,42
dialseg711,csm,27,2.9206275939941406e-06,1.5460333006856024,exact_f1,0.44424849256072885,0.42791595886532596,0.4598177500339948,711,1000,42
dialseg711,csm,27,2.9206275939941406e-06,1.5460333006856024,coverage,0.7689088474426027,0.7606082664600596,0.7768543845541471,711,1000,42
dialseg711,csm,28,3.0994415283203125e-06,1.535749265426053,wf1,0.6708549310280069,0.6593601419558845,0.6822712429399731,711,1000,42
dialseg711,csm,28,3.0994415283203125e-06,1.535749265426053,wf1_1to1,0.6725700850173424,0.660928952474311,0.6846980352043643,711,1000,42
dialseg711,csm,28,3.0994415283203125e-06,1.535749265426053,exact_f1,0.4438379170446681,0.42787553047046717,0.459737580750239,711,1000,42
dialseg711,csm,28,3.0994415283203125e-06,1.535749265426053,coverage,0.7702578305426407,0.7619035784304772,0.7782272886123096,711,1000,42
dialseg711,csm,29,3.2186508178710938e-06,1.5254652301665035,wf1,0.6698683929528612,0.6581573284072556,0.6821058785430704,711,1000,42
dialseg711,csm,29,3.2186508178710938e-06,1.5254652301665035,wf1_1to1,0.6716790164047548,0.6597982106579152,0.6840114983469413,711,1000,42
dialseg711,csm,29,3.2186508178710938e-06,1.5254652301665035,exact_f1,0.44406766073432746,0.42802855509079146,0.4597475559289905,711,1000,42
dialseg711,csm,29,3.2186508178710938e-06,1.5254652301665035,coverage,0.7719504778312793,0.7635237331624463,0.7800827190614901,711,1000,42
dialseg711,csm,30,3.3974647521972656e-06,1.516160626836435,wf1,0.6693915156383202,0.6575305926556599,0.6814573685455814,711,1000,42
dialseg711,csm,30,3.3974647521972656e-06,1.516160626836435,wf1_1to1,0.6712121212121213,0.6593011590690915,0.6833458479713753,711,1000,42
dialseg711,csm,30,3.3974647521972656e-06,1.516160626836435,exact_f1,0.44311641632316745,0.4269001497798966,0.4590358502647532,711,1000,42
dialseg711,csm,30,3.3974647521972656e-06,1.516160626836435,coverage,0.7733289019153998,0.7649006068698843,0.7814544228382573,711,1000,42
dialseg711,csm,31,3.5762786865234375e-06,1.503428011753183,wf1,0.6685328181551501,0.6567630863147329,0.6809768600598491,711,1000,42
dialseg711,csm,31,3.5762786865234375e-06,1.503428011753183,wf1_1to1,0.6706336014352892,0.6584819563933488,0.6827113053378876,711,1000,42
dialseg711,csm,31,3.5762786865234375e-06,1.503428011753183,exact_f1,0.44362968645669065,0.4274996625893251,0.45938113047290263,711,1000,42
dialseg711,csm,31,3.5762786865234375e-06,1.503428011753183,coverage,0.77556795154369,0.7673450945688551,0.7838849835652315,711,1000,42
dialseg711,csm,32,3.7550926208496094e-06,1.4926542605288933,wf1,0.6678786980917473,0.6556673413973854,0.6803455728308242,711,1000,42
dialseg711,csm,32,3.7550926208496094e-06,1.4926542605288933,wf1_1to1,0.6701201283479764,0.6579540888085192,0.681972736202694,711,1000,42
dialseg711,csm,32,3.7550926208496094e-06,1.4926542605288933,exact_f1,0.44247995323944694,0.4266344908802715,0.45881575449086,711,1000,42
dialseg711,csm,32,3.7550926208496094e-06,1.4926542605288933,coverage,0.7772537618265467,0.769083185064857,0.7854528767450708,711,1000,42
dialseg711,csm,33,3.933906555175781e-06,1.484818805093046,wf1,0.6671053426770416,0.6550434786337074,0.679463034424197,711,1000,42
dialseg711,csm,33,3.933906555175781e-06,1.484818805093046,wf1_1to1,0.6694046147632645,0.6571392978407745,0.681461853313119,711,1000,42
dialseg711,csm,33,3.933906555175781e-06,1.484818805093046,exact_f1,0.4424286059307157,0.4266242188816028,0.4585981931024125,711,1000,42
dialseg711,csm,33,3.933906555175781e-06,1.484818805093046,coverage,0.7783647055007814,0.7703669692600336,0.7865934203269382,711,1000,42
dialseg711,csm,34,4.112720489501953e-06,1.4745347698334965,wf1,0.6667343431499241,0.6544101763940747,0.6791322981618204,711,1000,42
dialseg711,csm,34,4.112720489501953e-06,1.4745347698334965,wf1_1to1,0.6694537295803119,0.6574861357192582,0.6814228481317088,711,1000,42
dialseg711,csm,34,4.112720489501953e-06,1.4745347698334965,exact_f1,0.4433338813085648,0.427554825429298,0.4597918201504699,711,1000,42
dialseg711,csm,34,4.112720489501953e-06,1.4745347698334965,coverage,0.7797043527265046,0.7715999084083208,0.787867352335311,711,1000,42
dialseg711,csm,35,4.291534423828125e-06,1.4637610186092067,wf1,0.6663486458099086,0.6539755496123096,0.6791000111039408,711,1000,42
dialseg711,csm,35,4.291534423828125e-06,1.4637610186092067,wf1_1to1,0.6696063508299795,0.6569643136204317,0.6816125033741067,711,1000,42
dialseg711,csm,35,4.291534423828125e-06,1.4637610186092067,exact_f1,0.44387181032750656,0.4277184493112763,0.45984287825005127,711,1000,42
dialseg711,csm,35,4.291534423828125e-06,1.4637610186092067,coverage,0.7818355451003131,0.7737543692145484,0.7898630743231219,711,1000,42
dialseg711,csm,36,4.470348358154297e-06,1.4520078354554358,wf1,0.6646222671537706,0.6516172507184026,0.6776284149260662,711,1000,42
dialseg711,csm,36,4.470348358154297e-06,1.4520078354554358,wf1_1to1,0.6679429415716336,0.6548037386117554,0.6800366610651419,711,1000,42
dialseg711,csm,36,4.470348358154297e-06,1.4520078354554358,exact_f1,0.44329907473367397,0.4271510057375036,0.45982603054860444,711,1000,42
dialseg711,csm,36,4.470348358154297e-06,1.4520078354554358,coverage,0.7836014713915558,0.7753701901513083,0.7916845135496243,711,1000,42
dialseg711,csm,37,4.76837158203125e-06,1.4422135161606269,wf1,0.662951215082985,0.6501351918202088,0.6754297455867266,711,1000,42
dialseg711,csm,37,4.76837158203125e-06,1.4422135161606269,wf1_1to1,0.6662149930082419,0.6528633380215659,0.6785845977354416,711,1000,42
dialseg711,csm,37,4.76837158203125e-06,1.4422135161606269,exact_f1,0.4424071943059285,0.4260775983666279,0.45894747403713637,711,1000,42
dialseg711,csm,37,4.76837158203125e-06,1.4422135161606269,coverage,0.7851970306611655,0.7769876516718552,0.7931952191083256,711,1000,42
dialseg711,csm,38,4.947185516357422e-06,1.4324191968658178,wf1,0.6626591802884618,0.6497607728352257,0.6757988950441693,711,1000,42
dialseg711,csm,38,4.947185516357422e-06,1.4324191968658178,wf1_1to1,0.6665800053985709,0.6532959061176361,0.6790842801127611,711,1000,42
dialseg711,csm,38,4.947185516357422e-06,1.4324191968658178,exact_f1,0.44196404470666073,0.42542715176681417,0.45911450754277755,711,1000,42
dialseg711,csm,38,4.947185516357422e-06,1.4324191968658178,coverage,0.786843772339553,0.7787385895086316,0.7946291367348858,711,1000,42
dialseg711,csm,39,5.185604095458984e-06,1.420666013712047,wf1,0.6630215607814798,0.6500186672085322,0.6759995388508939,711,1000,42
dialseg711,csm,39,5.185604095458984e-06,1.420666013712047,wf1_1to1,0.6674071435674811,0.6542893522323902,0.6797679071202277,711,1000,42
dialseg711,csm,39,5.185604095458984e-06,1.420666013712047,exact_f1,0.44264383842442917,0.4262297858025706,0.4594096378695534,711,1000,42
dialseg711,csm,39,5.185604095458984e-06,1.420666013712047,coverage,0.7892911413481033,0.7812683914187079,0.7973509402234351,711,1000,42
dialseg711,csm,40,5.4836273193359375e-06,1.4094025465230167,wf1,0.6621330133827626,0.6490450736409548,0.6750269422627314,711,1000,42
dialseg711,csm,40,5.4836273193359375e-06,1.4094025465230167,wf1_1to1,0.6665562598052049,0.6536989216050396,0.6791418327336048,711,1000,42
dialseg711,csm,40,5.4836273193359375e-06,1.4094025465230167,exact_f1,0.4417351128321592,0.4254188813998941,0.4582062563549905,711,1000,42
dialseg711,csm,40,5.4836273193359375e-06,1.4094025465230167,coverage,0.7912689894493692,0.7832867598294814,0.7991944523089038,711,1000,42
dialseg711,csm,41,5.781650543212891e-06,1.397649363369246,wf1,0.6612431408151851,0.6483626035049198,0.6742643373842196,711,1000,42
dialseg711,csm,41,5.781650543212891e-06,1.397649363369246,wf1_1to1,0.665911069708538,0.6532305144066747,0.6788369301818669,711,1000,42
dialseg711,csm,41,5.781650543212891e-06,1.397649363369246,exact_f1,0.4408119775208383,0.4237256734514118,0.4573932310852141,711,1000,42
dialseg711,csm,41,5.781650543212891e-06,1.397649363369246,coverage,0.7932653951377581,0.7850114788906982,0.8010941117309789,711,1000,42
dialseg711,csm,42,6.020069122314453e-06,1.3873653281096965,wf1,0.6602540775676276,0.6477859344220048,0.6732222932312564,711,1000,42
dialseg711,csm,42,6.020069122314453e-06,1.3873653281096965,wf1_1to1,0.6645143417295316,0.6520667596195022,0.6775158583017232,711,1000,42
dialseg711,csm,42,6.020069122314453e-06,1.3873653281096965,exact_f1,0.4395994301057592,0.42257580831420494,0.456212539804312,711,1000,42
dialseg711,csm,42,6.020069122314453e-06,1.3873653281096965,coverage,0.7951140885212614,0.7869138005932574,0.8027607391241358,711,1000,42
dialseg711,csm,43,6.318092346191406e-06,1.376101860920666,wf1,0.6602770590996683,0.6471345640652058,0.673477042508244,711,1000,42
dialseg711,csm,43,6.318092346191406e-06,1.376101860920666,wf1_1to1,0.6646996385393009,0.6516895877602629,0.6777931667488629,711,1000,42
dialseg711,csm,43,6.318092346191406e-06,1.376101860920666,exact_f1,0.4399521637918262,0.4228992633792212,0.45673083304412415,711,1000,42
dialseg711,csm,43,6.318092346191406e-06,1.376101860920666,coverage,0.7972681639348306,0.7894300527521783,0.8048936503116356,711,1000,42
dialseg711,csm,44,6.556510925292969e-06,1.3677766895200782,wf1,0.6600616236521655,0.6466903800173166,0.6731531535352517,711,1000,42
dialseg711,csm,44,6.556510925292969e-06,1.3677766895200782,wf1_1to1,0.664484203091798,0.6512379318602947,0.6780775303771084,711,1000,42
dialseg711,csm,44,6.556510925292969e-06,1.3677766895200782,exact_f1,0.4395034329633486,0.4226262245724271,0.456026454011686,711,1000,42
dialseg711,csm,44,6.556510925292969e-06,1.3677766895200782,coverage,0.7985094293111172,0.7904622856046907,0.8061425476529642,711,1000,42
dialseg711,csm,45,6.9141387939453125e-06,1.351126346718903,wf1,0.6583073171722512,0.6453597041403174,0.6720360818586171,711,1000,42
dialseg711,csm,45,6.9141387939453125e-06,1.351126346718903,wf1_1to1,0.6624593331344386,0.6494512002687107,0.6760550502006197,711,1000,42
dialseg711,csm,45,6.9141387939453125e-06,1.351126346718903,exact_f1,0.4380355696811393,0.4209697791659817,0.4547623208171732,711,1000,42
dialseg711,csm,45,6.9141387939453125e-06,1.351126346718903,coverage,0.8014699923455199,0.7934407494804383,0.8090431410625242,711,1000,42
dialseg711,csm,46,7.212162017822266e-06,1.3398628795298726,wf1,0.6581186559164582,0.6453145776572059,0.6711915375846348,711,1000,42
dialseg711,csm,46,7.212162017822266e-06,1.3398628795298726,wf1_1to1,0.6623027542858767,0.6496097147890396,0.6752121755022599,711,1000,42
dialseg711,csm,46,7.212162017822266e-06,1.3398628795298726,exact_f1,0.4375364048359829,0.4202307077201592,0.4540613412607084,711,1000,42
dialseg711,csm,46,7.212162017822266e-06,1.3398628795298726,coverage,0.8033402622537644,0.7951208573960421,0.8107467499780263,711,1000,42
dialseg711,csm,47,7.450580596923828e-06,1.330558276199804,wf1,0.6561395520386201,0.6428121866049714,0.6691855024898711,711,1000,42
dialseg711,csm,47,7.450580596923828e-06,1.330558276199804,wf1_1to1,0.6604843898092844,0.647371578452802,0.673199657819911,711,1000,42
dialseg711,csm,47,7.450580596923828e-06,1.330558276199804,exact_f1,0.43584194364785084,0.41814601713335897,0.4524572097304164,711,1000,42
dialseg711,csm,47,7.450580596923828e-06,1.330558276199804,coverage,0.8048111064197562,0.7964120947520209,0.8122119079496453,711,1000,42
dialseg711,csm,48,7.748603820800781e-06,1.3202742409402546,wf1,0.6550365459467831,0.6420652353570449,0.6682998513143299,711,1000,42
dialseg711,csm,48,7.748603820800781e-06,1.3202742409402546,wf1_1to1,0.6598481296793532,0.6465883087454817,0.6732209578201138,711,1000,42
dialseg711,csm,48,7.748603820800781e-06,1.3202742409402546,exact_f1,0.4350404791333062,0.41691695435366327,0.4515408023372159,711,1000,42
dialseg711,csm,48,7.748603820800781e-06,1.3202742409402546,coverage,0.8062111704516767,0.7981912129907911,0.8136071778325208,711,1000,42
dialseg711,csm,49,8.165836334228516e-06,1.3095004897159648,wf1,0.654316802377828,0.6414287208986827,0.668327910337186,711,1000,42
