dataset,model,step,tau,bor,metric,estimate,ci_low,ci_high,n_dialogues,bootstrap_n,bootstrap_seed
superseg,csm,36,5.125999450683594e-06,0.7810468696544646,wf1_1to1,0.5165749782239948,0.5000481609918069,0.5341950859906608,1322,1000,42
superseg,csm,36,5.125999450683594e-06,0.7810468696544646,coverage,0.8330031758038566,0.8242928170700957,0.8417807494656965,1322,1000,42
superseg,csm,37,5.364418029785156e-06,0.7731782415326719,wf1,0.4968071971831873,0.4801010178861807,0.5146588243673208,1322,1000,42
superseg,csm,37,5.364418029785156e-06,0.7731782415326719,wf1_1to1,0.5112151338323804,0.49432153417686703,0.528902350171261,1322,1000,42
superseg,csm,37,5.364418029785156e-06,0.7731782415326719,coverage,0.833930702639099,0.8254277617186562,0.842773374276589,1322,1000,42
superseg,csm,38,5.781650543212891e-06,0.7666780704755388,wf1,0.493381651473224,0.476848795837961,0.5112837583458635,1322,1000,42
superseg,csm,38,5.781650543212891e-06,0.7666780704755388,wf1_1to1,0.5078436188118488,0.4907379405138482,0.5258541842675731,1322,1000,42
superseg,csm,38,5.781650543212891e-06,0.7666780704755388,coverage,0.834712346612876,0.8262070178361309,0.8434868457784023,1322,1000,42
superseg,csm,39,6.079673767089844e-06,0.7605200136845707,wf1,0.49004975895827546,0.47285889973740375,0.5079049000634499,1322,1000,42
superseg,csm,39,6.079673767089844e-06,0.7605200136845707,wf1_1to1,0.5043388280907191,0.4874556416226234,0.5223256937213064,1322,1000,42
superseg,csm,39,6.079673767089844e-06,0.7605200136845707,coverage,0.8357311252791584,0.8270519039814616,0.8442647683884447,1322,1000,42
superseg,csm,40,6.4373016357421875e-06,0.7505986999657885,wf1,0.48521581327712854,0.4683562434050777,0.5031024596837314,1322,1000,42
superseg,csm,40,6.4373016357421875e-06,0.7505986999657885,wf1_1to1,0.49917709622702044,0.4821830445147389,0.5170179725720573,1322,1000,42
superseg,csm,40,6.4373016357421875e-06,0.7505986999657885,coverage,0.8365968169920515,0.8279693968674208,0.845277180438489,1322,1000,42
superseg,csm,41,6.794929504394531e-06,0.7437564146424905,wf1,0.4820694261292286,0.46580263407797445,0.4999537505484933,1322,1000,42
superseg,csm,41,6.794929504394531e-06,0.7437564146424905,wf1_1to1,0.4958037801835079,0.47859596750954536,0.5140060276964589,1322,1000,42
superseg,csm,41,6.794929504394531e-06,0.7437564146424905,coverage,0.8376351067406287,0.8289306381024423,0.8463524174230963,1322,1000,42
superseg,csm,42,7.216654830242541e-06,0.7338351009237085,wf1,0.4782872778690168,0.46116387402162085,0.4967146915383767,1322,1000,42
superseg,csm,42,7.216654830242541e-06,0.7338351009237085,wf1_1to1,0.4908617731234978,0.4731552653725497,0.5091775751354042,1322,1000,42
superseg,csm,42,7.216654830242541e-06,0.7338351009237085,coverage,0.8392330643805681,0.830551013225512,0.8478679054703072,1322,1000,42
superseg,csm,43,7.808208465576172e-06,0.7256243585357509,wf1,0.4728661986960465,0.4560768781106171,0.4911973215224751,1322,1000,42
superseg,csm,43,7.808208465576172e-06,0.7256243585357509,wf1_1to1,0.4847094786202199,0.4669741585948091,0.5031566366059558,1322,1000,42
superseg,csm,43,7.808208465576172e-06,0.7256243585357509,coverage,0.8400775340393343,0.8314480487416853,0.848414777093389,1322,1000,42
superseg,csm,44,8.232030437220288e-06,0.7187820732124529,wf1,0.4672037824436151,0.45066426976511964,0.48524420322614903,1322,1000,42
superseg,csm,44,8.232030437220288e-06,0.7187820732124529,wf1_1to1,0.4792739912634013,0.461785521903714,0.49816920692771677,1322,1000,42
superseg,csm,44,8.232030437220288e-06,0.7187820732124529,coverage,0.8406574634392334,0.8318408481017218,0.8490246222354297,1322,1000,42
superseg,csm,45,8.918532175035334e-06,0.7122819021553198,wf1,0.4623878469922787,0.4456465468642874,0.48083952663722623,1322,1000,42
superseg,csm,45,8.918532175035334e-06,0.7122819021553198,wf1_1to1,0.47419150441086905,0.45686381728458125,0.49257625285707735,1322,1000,42
superseg,csm,45,8.918532175035334e-06,0.7122819021553198,coverage,0.8411512439065387,0.8323521367636818,0.8495708604987633,1322,1000,42
superseg,csm,46,9.783847847176605e-06,0.705097502565857,wf1,0.4586093007780291,0.44119310605322226,0.4769028798999543,1322,1000,42
superseg,csm,46,9.783847847176605e-06,0.705097502565857,wf1_1to1,0.470231054875533,0.4524072268503055,0.48846594593001547,1322,1000,42
superseg,csm,46,9.783847847176605e-06,0.705097502565857,coverage,0.8425527399562953,0.833834888216507,0.8510151090819587,1322,1000,42
superseg,csm,47,1.0470349584991597e-05,0.6972288744440643,wf1,0.4539914778546085,0.43659895775345847,0.47238036777081893,1322,1000,42
superseg,csm,47,1.0470349584991597e-05,0.6972288744440643,wf1_1to1,0.46569247696327876,0.44785741710382404,0.48390660304143657,1322,1000,42
superseg,csm,47,1.0470349584991597e-05,0.6972288744440643,coverage,0.8437525214321735,0.8352115789268304,0.8521912393739645,1322,1000,42
superseg,csm,48,1.1156851322806696e-05,0.688333903523777,wf1,0.4475161998967284,0.43004141670650753,0.46568468842174016,1322,1000,42
superseg,csm,48,1.1156851322806696e-05,0.688333903523777,wf1_1to1,0.45863726960549955,0.4407218199937565,0.4762481730532033,1322,1000,42
superseg,csm,48,1.1156851322806696e-05,0.688333903523777,coverage,0.8443387544125064,0.8359108073385684,0.8527553632963524,1322,1000,42
superseg,csm,49,1.1980533599853516e-05,0.6825179609989737,wf1,0.44416269510600737,0.42673897501053326,0.4636078732024602,1322,1000,42
superseg,csm,49,1.1980533599853516e-05,0.6825179609989737,wf1_1to1,0.4551396829762942,0.4367216797322697,0.4737756522977778,1322,1000,42
superseg,csm,49,1.1980533599853516e-05,0.6825179609989737,coverage,0.845130904353673,0.8366247403525201,0.8535687427959081,1322,1000,42
superseg,csm,50,1.3232231140136719e-05,0.6760177899418406,wf1,0.4430280506279438,0.42584402847234354,0.46186390099523056,1322,1000,42
superseg,csm,50,1.3232231140136719e-05,0.6760177899418406,wf1_1to1,0.4537528952808831,0.43603700856632016,0.47255414257116224,1322,1000,42
superseg,csm,50,1.3232231140136719e-05,0.6760177899418406,coverage,0.8464315431164903,0.8378684345208078,0.8550426084516005,1322,1000,42
superseg,csm,51,1.4007091522216797e-05,0.6698597331508724,wf1,0.43827334995796324,0.42132749559503807,0.45651789374118507,1322,1000,42
superseg,csm,51,1.4007091522216797e-05,0.6698597331508724,wf1_1to1,0.4489981946109026,0.4313699031049636,0.46712591934036707,1322,1000,42
superseg,csm,51,1.4007091522216797e-05,0.6698597331508724,coverage,0.8477195747184402,0.8391548512054847,0.8563181702206853,1322,1000,42
superseg,csm,52,1.5005693962825473e-05,0.6602805336982552,wf1,0.43301436285328776,0.4154804474396003,0.45123436224074737,1322,1000,42
superseg,csm,52,1.5005693962825473e-05,0.6602805336982552,wf1_1to1,0.4431340637845933,0.4249233146245249,0.4611600484529758,1322,1000,42
superseg,csm,52,1.5005693962825473e-05,0.6602805336982552,coverage,0.8496829899382848,0.8412342162848496,0.8582548762697212,1322,1000,42
superseg,csm,53,1.6391277313232422e-05,0.6551488197057818,wf1,0.43071985957542597,0.41298092225474975,0.4488823942908663,1322,1000,42
superseg,csm,53,1.6391277313232422e-05,0.6551488197057818,wf1_1to1,0.44106648940234416,0.4226080095312319,0.45901324816131933,1322,1000,42
superseg,csm,53,1.6391277313232422e-05,0.6551488197057818,coverage,0.8507966224815695,0.8421782735093534,0.8593742090507407,1322,1000,42
superseg,csm,54,1.735363773365116e-05,0.6472801915839891,wf1,0.42718985453256164,0.4093450170605995,0.4451487297458754,1322,1000,42
superseg,csm,54,1.735363773365116e-05,0.6472801915839891,wf1_1to1,0.4375364843594798,0.41899262644818613,0.45616812031051807,1322,1000,42
superseg,csm,54,1.735363773365116e-05,0.6472801915839891,coverage,0.8525427142617005,0.8441148812525515,0.8611684939545662,1322,1000,42
superseg,csm,55,1.8775463104248047e-05,0.6411221347930208,wf1,0.4251763108397441,0.40690942955598786,0.444052226905524,1322,1000,42
superseg,csm,55,1.8775463104248047e-05,0.6411221347930208,wf1_1to1,0.43573185933246456,0.4168714470728465,0.45414636968343475,1322,1000,42
superseg,csm,55,1.8775463104248047e-05,0.6411221347930208,coverage,0.8534021023941598,0.8451143011730665,0.8621628267355859,1322,1000,42
superseg,csm,56,2.123842287303214e-05,0.6298323640095792,wf1,0.4205728961001721,0.40233869599964867,0.4392433152832948,1322,1000,42
superseg,csm,56,2.123842287303214e-05,0.6298323640095792,wf1_1to1,0.4307826481805302,0.4125480054489131,0.44921868075612403,1322,1000,42
superseg,csm,56,2.123842287303214e-05,0.6298323640095792,coverage,0.8551193778065942,0.8466949644898304,0.8637785139459213,1322,1000,42
superseg,csm,57,2.293820357202888e-05,0.6229900786862812,wf1,0.41699246241383825,0.39831222043211445,0.43523297741138356,1322,1000,42
superseg,csm,57,2.293820357202888e-05,0.6229900786862812,wf1_1to1,0.42719140835631003,0.4082551020797996,0.4456315136997815,1322,1000,42
superseg,csm,57,2.293820357202888e-05,0.6229900786862812,coverage,0.8568899334822178,0.8483965124690824,0.8657769965840598,1322,1000,42
superseg,csm,58,2.5272369384765625e-05,0.6140951077659939,wf1,0.4141612542876225,0.3960223265370881,0.4325628880466137,1322,1000,42
superseg,csm,58,2.5272369384765625e-05,0.6140951077659939,wf1_1to1,0.4243602002300943,0.4065758282522654,0.44266163908372685,1322,1000,42
superseg,csm,58,2.5272369384765625e-05,0.6140951077659939,coverage,0.8589102310112144,0.850413198947002,0.86744297961242,1322,1000,42
superseg,csm,59,2.7701183779155832e-05,0.6045159083133766,wf1,0.4075430951732455,0.3894877483726265,0.42602798868366865,1322,1000,42
superseg,csm,59,2.7701183779155832e-05,0.6045159083133766,wf1_1to1,0.4175739456374857,0.39926027210728426,0.436251379419874,1322,1000,42
superseg,csm,59,2.7701183779155832e-05,0.6045159083133766,coverage,0.8609817076099224,0.8526165764654323,0.8694942772494776,1322,1000,42
superseg,csm,60,3.0087466215967563e-05,0.5939103660622648,wf1,0.3990799244559145,0.38170612496133094,0.41790413189986025,1322,1000,42
superseg,csm,60,3.0087466215967563e-05,0.5939103660622648,wf1_1to1,0.4091287851499651,0.39137634176212077,0.42783074286194567,1322,1000,42
superseg,csm,60,3.0087466215967563e-05,0.5939103660622648,coverage,0.8616414823619815,0.8533260489458011,0.8700233682731792,1322,1000,42
superseg,csm,61,3.370388069344531e-05,0.5850153951419774,wf1,0.3968736713041242,0.3789850864702916,0.4160915258690465,1322,1000,42
superseg,csm,61,3.370388069344531e-05,0.5850153951419774,wf1_1to1,0.4067712460677665,0.38835005283000745,0.42607417513147466,1322,1000,42
superseg,csm,61,3.370388069344531e-05,0.5850153951419774,coverage,0.8632509965660495,0.8548604057104436,0.8718992312633576,1322,1000,42
superseg,csm,62,3.62396240234375e-05,0.5774888812863497,wf1,0.39289761290295244,0.3751599308407175,0.4114854987632975,1322,1000,42
superseg,csm,62,3.62396240234375e-05,0.5774888812863497,wf1_1to1,0.4026439017361862,0.38428283264894464,0.42190744843070854,1322,1000,42
superseg,csm,62,3.62396240234375e-05,0.5774888812863497,coverage,0.8644434238647553,0.8560357413010591,0.8730285694774632,1322,1000,42
superseg,csm,63,3.932588663532483e-05,0.569620253164557,wf1,0.390754395555499,0.37260202530331343,0.40941842319378585,1322,1000,42
superseg,csm,63,3.932588663532483e-05,0.569620253164557,wf1_1to1,0.4010049708234277,0.3832091077732151,0.4202666714693946,1322,1000,42
superseg,csm,63,3.932588663532483e-05,0.569620253164557,coverage,0.8664074394255937,0.8583211013855871,0.8751653376617919,1322,1000,42
superseg,csm,64,4.262435975386285e-05,0.5593568251796099,wf1,0.3845976514660327,0.367299140912038,0.4039639765386739,1322,1000,42
superseg,csm,64,4.262435975386285e-05,0.5593568251796099,wf1_1to1,0.3947338088034004,0.3769509731527508,0.4148272068534928,1322,1000,42
superseg,csm,64,4.262435975386285e-05,0.5593568251796099,coverage,0.8679644237927142,0.859943032892683,0.8763210953821772,1322,1000,42
superseg,csm,65,4.750490188598633e-05,0.5528566541224769,wf1,0.3838052013543693,0.36604004574598376,0.40340990682707784,1322,1000,42
superseg,csm,65,4.750490188598633e-05,0.5528566541224769,wf1_1to1,0.3939665730134717,0.37513498667242995,0.41330646807386595,1322,1000,42
superseg,csm,65,4.750490188598633e-05,0.5528566541224769,coverage,0.869577089786999,0.8617353494284753,0.8780552929063709,1322,1000,42
superseg,csm,66,5.206465721130371e-05,0.5443037974683544,wf1,0.3820726172465961,0.36398456823475733,0.401081934538818,1322,1000,42
superseg,csm,66,5.206465721130371e-05,0.5443037974683544,wf1_1to1,0.3910561198760896,0.3726207135653051,0.40990082366784325,1322,1000,42
